sample_26.trimmed.R2.v1	13376.0	15341.0	19679.0	22829.0	31697.0	41639.0	58737.0	84153.0	114747.0	165717.0	204725.0	283145.0	327426.0	422252.0	458406.0	558992.0	596707.0	689238.0	754677.0	909613.0	3458620.0	85308621.0
sample_27.trimmed.R1.v1	10668.0	11877.0	16060.0	18440.0	25711.0	33978.0	48065.0	69774.0	94316.0	137949.0	172238.0	240023.0	279571.0	370377.0	408114.0	496214.0	544070.0	626265.0	681073.0	790139.0	3387959.0	86717064.0
sample_27.trimmed.R2.v1	14815.0	16004.0	19402.0	21702.0	28807.0	36364.0	49876.0	71641.0	96385.0	139520.0	174339.0	241884.0	286098.0	371840.0	410324.0	499586.0	548283.0	632305.0	700731.0	851215.0	3430324.0	86538500.0
sample_28.trimmed.R1.v1	8752.0	10376.0	14112.0	16871.0	25852.0	34505.0	51407.0	76311.0	104498.0	153033.0	187490.0	258150.0	293933.0	381004.0	414944.0	503491.0	546301.0	627223.0	667622.0	758450.0	2968608.0	74029119.0
sample_28.trimmed.R2.v1	12444.0	13772.0	17098.0	19926.0	28645.0	37329.0	53554.0	78494.0	106855.0	154560.0	189628.0	260415.0	299339.0	383205.0	417731.0	507956.0	551545.0	633768.0	683877.0	808453.0	2942694.0	73930764.0
sample_29.trimmed.R1.v1	9015.0	10476.0	14924.0	17607.0	25327.0	34034.0	48985.0	72609.0	101692.0	147683.0	186304.0	260577.0	302367.0	399947.0	443238.0	539975.0	590625.0	677727.0	729278.0	836238.0	3138088.0	78165416.0
sample_29.trimmed.R2.v1	13397.0	14447.0	18494.0	21053.0	28759.0	37396.0	52058.0	75592.0	104843.0	151033.0	189279.0	262509.0	308713.0	402050.0	444812.0	542086.0	592490.0	678951.0	743942.0	887855.0	3299747.0	77882626.0
sample_3.trimmed.R1.v1	11268.0	13292.0	18869.0	23469.0	36303.0	50124.0	77162.0	118564.0	169583.0	256855.0	330251.0	475640.0	566774.0	761385.0	843346.0	1038697.0	1130369.0	1281406.0	1348312.0	1473783.0	3925223.0	79479073.0
sample_3.trimmed.R2.v1	15695.0	17585.0	22174.0	26792.0	39267.0	52473.0	78712.0	119901.0	171295.0	258939.0	332332.0	477948.0	573735.0	765662.0	848043.0	1045683.0	1137575.0	1288021.0	1366044.0	1527075.0	3825952.0	79438845.0
sample_30.trimmed.R1.v1	7583.0	8912.0	12951.0	15934.0	24800.0	34378.0	52731.0	81333.0	117377.0	175800.0	222707.0	314344.0	367052.0	494170.0	543947.0	676365.0	737554.0	860436.0	897346.0	992927.0	3117519.0	78118683.0
sample_30.trimmed.R2.v1	11602.0	12800.0	16442.0	19065.0	27974.0	37006.0	54642.0	83510.0	119198.0	177903.0	224355.0	315765.0	372536.0	495837.0	546556.0	680587.0	740996.0	864040.0	910859.0	1041477.0	3373072.0	77748627.0
sample_31.trimmed.R1.v1	10848.0	12540.0	16899.0	20109.0	29733.0	39799.0	58479.0	87512.0	122538.0	184833.0	234950.0	333726.0	396672.0	523655.0	587328.0	713619.0	783350.0	897705.0	960843.0	1081514.0	3722959.0	82850554.0
sample_31.trimmed.R2.v1	15931.0	17290.0	21007.0	24266.0	33212.0	43078.0	61268.0	90149.0	125687.0	187740.0	238711.0	338565.0	405018.0	528735.0	593029.0	721426.0	791672.0	907447.0	977485.0	1127001.0	3563427.0	82858021.0
sample_32.trimmed.R1.v1	8440.0	9830.0	13809.0	15900.0	23619.0	31724.0	46242.0	69707.0	97540.0	147499.0	191708.0	274834.0	330304.0	448027.0	503363.0	630965.0	687428.0	800293.0	863355.0	978209.0	3446555.0	85437829.0
sample_32.trimmed.R2.v1	13209.0	14574.0	18194.0	19629.0	27167.0	35059.0	49301.0	72930.0	101097.0	150801.0	194930.0	278331.0	337492.0	450492.0	506651.0	634553.0	690149.0	803410.0	877148.0	1034486.0	3671673.0	85075904.0
sample_33.trimmed.R1.v1	7717.0	9532.0	12718.0	14828.0	21554.0	28438.0	40892.0	59730.0	82003.0	121096.0	156127.0	224614.0	268681.0	367241.0	412440.0	515278.0	567048.0	661925.0	711136.0	817442.0	3216616.0	86660332.0
sample_33.trimmed.R2.v1	12698.0	14067.0	16559.0	18488.0	24842.0	31210.0	43142.0	62286.0	84335.0	123451.0	158305.0	226332.0	274348.0	367771.0	413111.0	517071.0	569567.0	664377.0	725260.0	867291.0	3389194.0	86373683.0
sample_34.trimmed.R1.v1	8534.0	9815.0	13544.0	16144.0	22966.0	30293.0	43577.0	63016.0	86458.0	127970.0	162460.0	228516.0	268700.0	361737.0	403796.0	498268.0	545699.0	627587.0	679353.0	777455.0	3269638.0	82730394.0
sample_34.trimmed.R2.v1	13050.0	14118.0	17451.0	20173.0	26743.0	33523.0	46128.0	65830.0	88826.0	130174.0	164153.0	230021.0	273970.0	362374.0	404636.0	499713.0	547265.0	629275.0	692453.0	827297.0	3207961.0	82680786.0
sample_35.trimmed.R1.v1	9243.0	10983.0	14743.0	17178.0	23632.0	31402.0	45431.0	64409.0	87997.0	131010.0	166319.0	234877.0	277888.0	371841.0	410710.0	503817.0	552759.0	638777.0	692861.0	799840.0	3394258.0	87372420.0
sample_35.trimmed.R2.v1	14044.0	15437.0	19057.0	21652.0	27921.0	35740.0	49611.0	69008.0	92653.0	135163.0	170453.0	238469.0	286486.0	374487.0	414113.0	508001.0	556933.0	644736.0	710330.0	857713.0	3504631.0	87105757.0
sample_36.trimmed.R1.v1	8645.0	10282.0	14138.0	17495.0	25010.0	34868.0	50462.0	77666.0	109081.0	157674.0	203486.0	279194.0	332586.0	437558.0	495575.0	594242.0	671739.0	752285.0	806114.0	909792.0	3101487.0	75488098.0
sample_36.trimmed.R2.v1	12709.0	14143.0	17514.0	20849.0	28115.0	37644.0	52909.0	79893.0	111219.0	159624.0	205045.0	279828.0	337404.0	436881.0	495528.0	593613.0	670777.0	751600.0	815792.0	960027.0	3211936.0	75284427.0
sample_37.trimmed.R1.v1	8118.0	9417.0	12325.0	14134.0	20058.0	25971.0	37610.0	54279.0	73915.0	109409.0	138104.0	194081.0	228034.0	304715.0	337097.0	417001.0	454325.0	525498.0	567132.0	662101.0	2962415.0	75146754.0
sample_37.trimmed.R2.v1	11289.0	12566.0	15323.0	17086.0	22877.0	28467.0	39641.0	56120.0	75691.0	110145.0	139412.0	195823.0	232877.0	305546.0	338676.0	419537.0	457898.0	530712.0	582284.0	711436.0	2960490.0	75038597.0
sample_38.trimmed.R1.v1	9446.0	11306.0	15552.0	19117.0	28237.0	37655.0	54967.0	80533.0	112296.0	164293.0	207768.0	291785.0	340953.0	455311.0	497912.0	613840.0	665395.0	757651.0	814079.0	918687.0	3303964.0	81091108.0
sample_38.trimmed.R2.v1	15512.0	17572.0	21710.0	24825.0	33868.0	43777.0	60858.0	87051.0	119027.0	171430.0	214917.0	298701.0	352469.0	461232.0	504520.0	621692.0	672580.0	765010.0	833047.0	980127.0	3483043.0	80708887.0
sample_39.trimmed.R1.v1	7839.0	9324.0	13219.0	15477.0	23658.0	31812.0	47009.0	70912.0	99497.0	148596.0	191137.0	273974.0	324218.0	444381.0	494013.0	617756.0	681029.0	793980.0	841974.0	955524.0	3326448.0	83637109.0
sample_39.trimmed.R2.v1	12159.0	13178.0	16465.0	18722.0	26576.0	34042.0	48597.0	72332.0	101068.0	150124.0	192130.0	274907.0	329545.0	444849.0	495525.0	619752.0	683022.0	794437.0	852582.0	1002295.0	3519620.0	83346959.0
sample_4.trimmed.R1.v1	7771.0	8683.0	10605.0	12151.0	15579.0	18860.0	26017.0	34859.0	47168.0	69641.0	90899.0	134746.0	169381.0	246042.0	304713.0	405590.0	475797.0	586503.0	653935.0	769923.0	3333168.0	76933917.0
sample_4.trimmed.R2.v1	12169.0	12733.0	14468.0	15517.0	18871.0	21646.0	27912.0	36332.0	48235.0	70103.0	91409.0	135085.0	173729.0	245990.0	304178.0	405299.0	476113.0	587453.0	664975.0	809246.0	2875324.0	77309161.0
sample_40.trimmed.R1.v1	9069.0	10539.0	14806.0	17704.0	26371.0	36892.0	52554.0	77854.0	107027.0	157367.0	200900.0	283337.0	335749.0	456437.0	507653.0	634202.0	696119.0	815142.0	866387.0	969948.0	3581868.0	91261772.0
sample_40.trimmed.R2.v1	13566.0	14710.0	18713.0	21488.0	30207.0	40289.0	55088.0	80797.0	110114.0	160437.0	204006.0	285775.0	342684.0	458354.0	510176.0	637478.0	699083.0	817603.0	880436.0	1025085.0	3698744.0	91014864.0
sample_41.trimmed.R1.v1	8226.0	9941.0	13961.0	17148.0	25867.0	35621.0	52900.0	81034.0	113884.0	173315.0	224318.0	326066.0	393194.0	536039.0	603432.0	756656.0	832261.0	957530.0	1031211.0	1149820.0	3535162.0	83234505.0
sample_41.trimmed.R2.v1	12919.0	14191.0	17704.0	20744.0	29380.0	38563.0	55117.0	83211.0	116076.0	175086.0	225861.0	327013.0	398351.0	535889.0	605000.0	757887.0	834055.0	957874.0	1042956.0	1200896.0	3691678.0	82971640.0
sample_42.trimmed.R1.v1	8757.0	10527.0	14548.0	17467.0	26489.0	35570.0	52312.0	78483.0	109331.0	161546.0	206878.0	293906.0	346016.0	466045.0	516446.0	641850.0	692969.0	808828.0	864317.0	979333.0	3545554.0	92113978.0
sample_42.trimmed.R2.v1	12848.0	14244.0	17835.0	20618.0	29376.0	38318.0	54623.0	80791.0	111326.0	163879.0	208620.0	295263.0	351865.0	467280.0	518690.0	644555.0	695171.0	812013.0	879184.0	1035771.0	3768512.0	91770368.0
sample_43.trimmed.R1.v1	7646.0	8824.0	12503.0	14920.0	21864.0	29035.0	42206.0	62341.0	85871.0	127365.0	161064.0	229956.0	271929.0	367437.0	408188.0	507172.0	554449.0	646612.0	690765.0	778918.0	2886464.0	73301909.0
sample_43.trimmed.R2.v1	12032.0	13157.0	16457.0	18667.0	25254.0	32669.0	44913.0	65143.0	88187.0	129868.0	163174.0	231986.0	276881.0	368086.0	409290.0	508450.0	555034.0	647020.0	701300.0	822930.0	2988048.0	73098892.0
sample_44.trimmed.R1.v1	14869.0	18033.0	25859.0	31191.0	47553.0	65486.0	96839.0	145183.0	201297.0	294997.0	369648.0	513930.0	595493.0	790745.0	871504.0	1065382.0	1160527.0	1321953.0	1416132.0	1584888.0	5624040.0	144342744.0
sample_44.trimmed.R2.v1	22159.0	25473.0	33104.0	38910.0	55429.0	73733.0	104418.0	152994.0	209366.0	303047.0	377609.0	520389.0	608798.0	795686.0	878165.0	1073339.0	1168992.0	1331473.0	1446164.0	1687073.0	5990283.0	143701689.0
sample_45.trimmed.R1.v1	180.0	211.0	306.0	343.0	501.0	613.0	925.0	1362.0	1837.0	2702.0	3336.0	4781.0	5670.0	7474.0	8371.0	10187.0	11325.0	13046.0	14080.0	16347.0	66561.0	1709945.0
sample_45.trimmed.R2.v1	316.0	336.0	395.0	428.0	571.0	685.0	974.0	1407.0	1915.0	2754.0	3391.0	4795.0	5751.0	7434.0	8386.0	10301.0	11376.0	13110.0	14453.0	17348.0	68350.0	1705627.0
sample_46.trimmed.R1.v1	8204.0	9517.0	13043.0	15324.0	22141.0	29592.0	43318.0	64527.0	89640.0	133012.0	170340.0	243812.0	289735.0	391551.0	434045.0	541035.0	587284.0	682882.0	736352.0	838202.0	3168628.0	77095977.0
sample_46.trimmed.R2.v1	13123.0	14186.0	17386.0	19477.0	26236.0	33336.0	46471.0	67526.0	92609.0	136124.0	173151.0	245942.0	296059.0	393171.0	436475.0	544057.0	589831.0	685696.0	748499.0	883714.0	3132463.0	77012629.0
sample_47.trimmed.R1.v1	9633.0	11444.0	15949.0	19581.0	28391.0	39346.0	57166.0	87367.0	124975.0	185766.0	241518.0	343948.0	414322.0	554257.0	622533.0	763718.0	846421.0	965168.0	1040241.0	1166908.0	3787780.0	88783240.0
sample_47.trimmed.R2.v1	13205.0	15018.0	19023.0	22709.0	31279.0	42363.0	60194.0	89983.0	127508.0	188080.0	243625.0	345340.0	420248.0	555274.0	623796.0	766088.0	849060.0	966560.0	1053196.0	1215559.0	3770854.0	88690710.0
sample_48.trimmed.R1.v1	8482.0	10053.0	13853.0	16864.0	24329.0	33055.0	49133.0	72917.0	100531.0	150055.0	191728.0	277665.0	330392.0	452105.0	500956.0	624915.0	685528.0	793667.0	850906.0	960600.0	3224229.0	78107601.0
sample_48.trimmed.R2.v1	12631.0	13879.0	17034.0	19741.0	27045.0	35492.0	50257.0	74348.0	101967.0	151682.0	192664.0	278516.0	335283.0	452732.0	502340.0	627191.0	687091.0	793894.0	862523.0	1007690.0	3399942.0	77835622.0
sample_49.trimmed.R1.v1	10712.0	13339.0	19522.0	24154.0	38434.0	54140.0	83058.0	129973.0	185903.0	284641.0	374136.0	550088.0	666355.0	913371.0	1029474.0	1282153.0	1396479.0	1591148.0	1652703.0	1769400.0	4209415.0	80641821.0
sample_49.trimmed.R2.v1	13474.0	15886.0	21670.0	26035.0	39920.0	55321.0	83370.0	130165.0	186486.0	285345.0	375219.0	552413.0	672915.0	917692.0	1034755.0	1291186.0	1405924.0	1599456.0	1669475.0	1813100.0	4057393.0	80673219.0
sample_5.trimmed.R1.v1	7366.0	9087.0	13145.0	15832.0	24682.0	34124.0	52989.0	82098.0	118706.0	181238.0	233012.0	335671.0	399975.0	542389.0	603413.0	741611.0	815737.0	928129.0	985874.0	1078332.0	3004490.0	66783890.0
sample_5.trimmed.R2.v1	10553.0	12094.0	15843.0	18508.0	26913.0	36380.0	54667.0	83861.0	120291.0	182794.0	234501.0	337188.0	404999.0	543510.0	605664.0	745254.0	819063.0	931217.0	998518.0	1124625.0	3154623.0	66530724.0
sample_50.trimmed.R1.v1	11774.0	14666.0	23116.0	29520.0	48521.0	69793.0	106461.0	165587.0	237427.0	359998.0	461861.0	663775.0	786177.0	1065512.0	1172933.0	1439470.0	1542492.0	1745202.0	1786062.0	1883038.0	4259591.0	81652880.0
sample_50.trimmed.R2.v1	16689.0	19004.0	26934.0	32830.0	51646.0	72682.0	108992.0	168336.0	240713.0	363478.0	465762.0	667680.0	795107.0	1070308.0	1178793.0	1448364.0	1550725.0	1751395.0	1802521.0	1937856.0	4266101.0	81489940.0
sample_51.trimmed.R1.v1	11602.0	14551.0	23095.0	28457.0	46156.0	66261.0	101542.0	157614.0	227918.0	347409.0	446948.0	643050.0	759146.0	1028122.0	1138799.0	1414763.0	1531906.0	1713309.0	1792186.0	1914990.0	4670719.0	91114762.0
sample_51.trimmed.R2.v1	15812.0	18849.0	26988.0	32525.0	50170.0	70775.0	106168.0	163415.0	234100.0	354223.0	453656.0	649352.0	772749.0	1035059.0	1145884.0	1422464.0	1538153.0	1717929.0	1808967.0	1974293.0	4552150.0	91049624.0
sample_52.trimmed.R1.v1	11319.0	14055.0	21060.0	26907.0	43557.0	62387.0	97239.0	152130.0	217829.0	327168.0	419687.0	597286.0	700419.0	937505.0	1025570.0	1251152.0	1337743.0	1520090.0	1567739.0	1674338.0	4060295.0	79493340.0
sample_52.trimmed.R2.v1	14344.0	16656.0	23089.0	28565.0	45004.0	63690.0	97467.0	152820.0	218851.0	328866.0	421683.0	599531.0	707493.0	940981.0	1030630.0	1259448.0	1343875.0	1523448.0	1580019.0	1715067.0	4009938.0	79437350.0
sample_53.trimmed.R1.v1	14535.0	17682.0	26667.0	33795.0	53747.0	75481.0	117108.0	179652.0	257353.0	391997.0	502813.0	725020.0	863662.0	1158332.0	1294230.0	1586155.0	1721624.0	1960503.0	2067104.0	2244506.0	5849283.0	115002311.0
sample_53.trimmed.R2.v1	20089.0	23090.0	31693.0	38341.0	58152.0	80022.0	121023.0	183722.0	261623.0	396318.0	508416.0	732591.0	876746.0	1167413.0	1304573.0	1601239.0	1736954.0	1975710.0	2094203.0	2314695.0	5599395.0	115017552.0
sample_54.trimmed.R1.v1	15573.0	19138.0	31014.0	39736.0	65765.0	95159.0	150483.0	236034.0	340697.0	522247.0	673938.0	971418.0	1148607.0	1537459.0	1679884.0	2026248.0	2150425.0	2386640.0	2468436.0	2614740.0	5759284.0	107642184.0
sample_54.trimmed.R2.v1	20496.0	23490.0	34734.0	42965.0	68912.0	97724.0	152192.0	238020.0	343051.0	524930.0	676978.0	975022.0	1158570.0	1541843.0	1687758.0	2036059.0	2158010.0	2391792.0	2490669.0	2688156.0	5913191.0	107310547.0
sample_55.trimmed.R1.v1	12658.0	16107.0	26656.0	33744.0	57224.0	84159.0	131745.0	209732.0	303179.0	463035.0	586565.0	841476.0	982483.0	1308163.0	1414242.0	1696160.0	1801611.0	1995611.0	2034459.0	2116508.0	4458187.0	81318375.0
sample_55.trimmed.R2.v1	15773.0	18910.0	28871.0	35900.0	59153.0	85923.0	132817.0	211146.0	304458.0	465029.0	588045.0	842786.0	989711.0	1311142.0	1419309.0	1703859.0	1807221.0	1998183.0	2047510.0	2165076.0	4534406.0	81126851.0
sample_56.trimmed.R1.v1	13561.0	17045.0	28335.0	35846.0	63035.0	88588.0	143089.0	223561.0	330101.0	500978.0	652415.0	936673.0	1106711.0	1489487.0	1614111.0	1969890.0	2044037.0	2299396.0	2330681.0	2468956.0	5188629.0	94931259.0
sample_56.trimmed.R2.v1	17515.0	20397.0	31191.0	38501.0	65184.0	90421.0	144124.0	224702.0	331850.0	503260.0	655289.0	940102.0	1115471.0	1495048.0	1622308.0	1981038.0	2053370.0	2305129.0	2350403.0	2527445.0	5291919.0	94671717.0
sample_57.trimmed.R1.v1	9536.0	11051.0	14903.0	16860.0	23710.0	30061.0	41784.0	58326.0	80717.0	119230.0	156021.0	235301.0	301954.0	446861.0	552092.0	756774.0	911343.0	1138144.0	1290563.0	1499586.0	4045351.0	83306206.0
sample_57.trimmed.R2.v1	13525.0	14742.0	18032.0	19809.0	26092.0	32089.0	42630.0	59732.0	81802.0	120418.0	156745.0	235424.0	306609.0	447353.0	553332.0	759313.0	914093.0	1139563.0	1301060.0	1543984.0	4061490.0	83198537.0
sample_58.trimmed.R1.v1	13238.0	17004.0	28410.0	36340.0	62260.0	89949.0	143512.0	224775.0	323202.0	487833.0	618956.0	875121.0	1006216.0	1320327.0	1404040.0	1663127.0	1722435.0	1893862.0	1917276.0	1999937.0	4209396.0	76079332.0
