GWK47_028113	KAG0730504.1	GO:0016491
GWK47_028113	KAG0730504.1	GO:0055114
GWK47_028155	KAG0730498.1	GO:0030246
GWK47_028156	KAG0730499.1	GO:0007165
GWK47_028168	KAG0730487.1	GO:0016491
GWK47_028168	KAG0730487.1	GO:0016620
GWK47_028168	KAG0730487.1	GO:0055114
GWK47_028170	KAG0730489.1	GO:0003824
GWK47_028170	KAG0730489.1	GO:0006506
GWK47_028170	KAG0730489.1	GO:0051377
GWK47_028171	KAG0730490.1	GO:0005515
GWK47_028179	KAG0730479.1	GO:0005515
GWK47_028179	KAG0730479.1	GO:0005856
GWK47_028182	KAG0730480.1	GO:0019825
GWK47_028182	KAG0730480.1	GO:0020037
GWK47_028189	KAG0730484.1	GO:0042721
GWK47_028191	KAG0730486.1	GO:0003676
GWK47_028199	KAG0730463.1	GO:0006511
GWK47_028199	KAG0730463.1	GO:0016579
GWK47_028199	KAG0730463.1	GO:0036459
GWK47_028200	KAG0730464.1	GO:0004672
GWK47_028200	KAG0730464.1	GO:0005524
GWK47_028200	KAG0730464.1	GO:0006468
GWK47_028202	KAG0730466.1	GO:0004970
GWK47_028202	KAG0730466.1	GO:0016020
GWK47_028212	KAG0730470.1	GO:0004970
GWK47_028212	KAG0730470.1	GO:0016020
GWK47_028214	KAG0730471.1	GO:0003824
GWK47_028216	KAG0730473.1	GO:0004970
GWK47_028216	KAG0730473.1	GO:0016020
GWK47_028220	KAG0730475.1	GO:0003676
GWK47_028230	KAG0730454.1	GO:0055114
GWK47_028260	KAG0730444.1	GO:0003676
GWK47_028260	KAG0730444.1	GO:0004523
GWK47_028289	KAG0730425.1	GO:0016758
GWK47_028290	KAG0730426.1	GO:0016758
GWK47_028293	KAG0730428.1	GO:0016758
GWK47_028296	KAG0730430.1	GO:0006486
GWK47_028296	KAG0730430.1	GO:0008378
GWK47_028296	KAG0730430.1	GO:0016020
GWK47_028302	KAG0730434.1	GO:0004970
GWK47_028302	KAG0730434.1	GO:0016020
GWK47_028306	KAG0730438.1	GO:0016020
GWK47_028306	KAG0730437.1	GO:0016020
GWK47_028306	KAG0730436.1	GO:0016020
GWK47_028306	KAG0730439.1	GO:0016020
GWK47_028322	KAG0730404.1	GO:0008237
GWK47_028322	KAG0730404.1	GO:0008270
GWK47_028323	KAG0730405.1	GO:0006508
GWK47_028323	KAG0730405.1	GO:0008237
GWK47_028323	KAG0730405.1	GO:0008270
GWK47_028328	KAG0730406.1	GO:0003676
GWK47_028332	KAG0730410.1	GO:0003676
GWK47_028335	KAG0730412.1	GO:0016491
GWK47_028335	KAG0730412.1	GO:0055114
GWK47_028335	KAG0730414.1	GO:0016491
GWK47_028335	KAG0730414.1	GO:0055114
GWK47_028335	KAG0730413.1	GO:0016491
GWK47_028335	KAG0730413.1	GO:0055114
GWK47_000294	KAG0730403.1	GO:0005515
GWK47_028339	KAG0730390.1	GO:0003676
GWK47_028339	KAG0730390.1	GO:0004523
GWK47_028344	KAG0730392.1	GO:0003676
GWK47_028345	KAG0730393.1	GO:0003676
GWK47_028348	KAG0730394.1	GO:0005874
GWK47_028348	KAG0730394.1	GO:0007017
GWK47_028355	KAG0730399.1	GO:0003677
GWK47_028359	KAG0730401.1	GO:0005515
GWK47_028374	KAG0730371.1	GO:0003735
GWK47_028374	KAG0730371.1	GO:0005840
GWK47_028374	KAG0730371.1	GO:0006412
GWK47_028375	KAG0730372.1	GO:0005515
GWK47_028377	KAG0730373.1	GO:0003735
GWK47_028377	KAG0730373.1	GO:0005840
GWK47_028377	KAG0730373.1	GO:0006412
GWK47_028379	KAG0730375.1	GO:0003677
GWK47_028379	KAG0730375.1	GO:0005524
GWK47_028379	KAG0730375.1	GO:0006260
GWK47_028379	KAG0730375.1	GO:0006270
GWK47_028381	KAG0730376.1	GO:0006888
GWK47_028387	KAG0730380.1	GO:0005525
GWK47_028387	KAG0730381.1	GO:0005525
GWK47_028402	KAG0730363.1	GO:0005230
GWK47_028402	KAG0730363.1	GO:0006811
GWK47_028402	KAG0730363.1	GO:0016021
GWK47_028404	KAG0730364.1	GO:0016021
GWK47_028408	KAG0730367.1	GO:0005548
GWK47_028408	KAG0730367.1	GO:0015914
GWK47_028409	KAG0730368.1	GO:0005548
GWK47_028409	KAG0730368.1	GO:0015914
GWK47_028421	KAG0730361.1	GO:0003735
GWK47_028421	KAG0730361.1	GO:0005840
GWK47_028421	KAG0730361.1	GO:0006412
GWK47_028422	KAG0730362.1	GO:0009058
GWK47_028422	KAG0730362.1	GO:0016742
GWK47_028437	KAG0730351.1	GO:0005096
GWK47_028437	KAG0730351.1	GO:0051056
GWK47_003289	KAG0730346.1	GO:0005525
GWK47_028456	KAG0730323.1	GO:0003676
GWK47_028458	KAG0730324.1	GO:0016307
GWK47_028458	KAG0730324.1	GO:0046488
GWK47_028460	KAG0730325.1	GO:0035556
GWK47_028460	KAG0730325.1	GO:0046872
GWK47_028461	KAG0730326.1	GO:0005744
GWK47_028461	KAG0730326.1	GO:0030150
GWK47_028462	KAG0730327.1	GO:0005216
GWK47_028462	KAG0730327.1	GO:0005515
GWK47_028462	KAG0730327.1	GO:0006811
GWK47_028462	KAG0730327.1	GO:0016020
GWK47_028462	KAG0730327.1	GO:0055085
GWK47_028463	KAG0730328.1	GO:0004164
GWK47_028463	KAG0730328.1	GO:0008168
GWK47_028463	KAG0730328.1	GO:0017183
GWK47_028466	KAG0730332.1	GO:0005524
GWK47_028466	KAG0730332.1	GO:0006457
GWK47_028466	KAG0730332.1	GO:0051082
GWK47_028476	KAG0730322.1	GO:0005524
GWK47_028476	KAG0730322.1	GO:0005737
GWK47_028476	KAG0730322.1	GO:0016787
GWK47_028476	KAG0730322.1	GO:0030163
GWK47_028477	KAG0730318.1	GO:0006511
GWK47_028479	KAG0730317.1	GO:0004930
GWK47_028479	KAG0730317.1	GO:0016020
GWK47_028479	KAG0730317.1	GO:0030246
GWK47_028486	KAG0730311.1	GO:0005524
GWK47_028486	KAG0730311.1	GO:0016021
GWK47_028486	KAG0730311.1	GO:0016887
GWK47_028486	KAG0730311.1	GO:0042626
GWK47_028486	KAG0730311.1	GO:0055085
GWK47_028487	KAG0730312.1	GO:0005524
GWK47_028487	KAG0730312.1	GO:0016021
GWK47_028487	KAG0730312.1	GO:0042626
GWK47_028487	KAG0730312.1	GO:0055085
GWK47_028490	KAG0730314.1	GO:0005524
GWK47_028490	KAG0730314.1	GO:0016021
GWK47_028490	KAG0730314.1	GO:0016887
GWK47_028490	KAG0730314.1	GO:0042626
GWK47_028490	KAG0730314.1	GO:0055085
GWK47_028490	KAG0730315.1	GO:0005524
GWK47_028490	KAG0730315.1	GO:0016021
GWK47_028490	KAG0730315.1	GO:0016887
GWK47_028490	KAG0730315.1	GO:0042626
GWK47_028490	KAG0730315.1	GO:0055085
GWK47_028508	KAG0730298.1	GO:0016491
GWK47_028508	KAG0730298.1	GO:0055114
GWK47_028510	KAG0730300.1	GO:0003924
GWK47_028510	KAG0730300.1	GO:0005525
GWK47_028510	KAG0730300.1	GO:0007165
GWK47_028510	KAG0730300.1	GO:0016020
GWK47_028511	KAG0730301.1	GO:0003712
GWK47_028511	KAG0730301.1	GO:0006357
GWK47_028511	KAG0730301.1	GO:0016592
GWK47_028517	KAG0730295.1	GO:0004639
GWK47_028517	KAG0730295.1	GO:0006164
GWK47_028517	KAG0730295.1	GO:0006189
GWK47_028517	KAG0730294.1	GO:0004639
GWK47_028517	KAG0730294.1	GO:0006164
GWK47_028517	KAG0730294.1	GO:0006189
GWK47_028518	KAG0730296.1	GO:0004044
GWK47_028518	KAG0730296.1	GO:0009113
GWK47_028518	KAG0730296.1	GO:0009116
GWK47_028527	KAG0730291.1	GO:0046872
GWK47_028529	KAG0730292.1	GO:0005515
GWK47_028550	KAG0730281.1	GO:0005096
GWK47_028550	KAG0730281.1	GO:0005515
GWK47_028550	KAG0730281.1	GO:0007165
GWK47_028561	KAG0730273.1	GO:0003677
GWK47_028561	KAG0730273.1	GO:0006281
GWK47_003299	KAG0730267.1	GO:0003934
GWK47_003299	KAG0730267.1	GO:0046654
GWK47_028596	KAG0730255.1	GO:0005515
GWK47_028599	KAG0730257.1	GO:0003824
GWK47_028599	KAG0730257.1	GO:0008483
GWK47_028599	KAG0730257.1	GO:0030170
GWK47_028601	KAG0730258.1	GO:0003824
GWK47_028601	KAG0730258.1	GO:0008483
GWK47_028601	KAG0730258.1	GO:0030170
GWK47_028602	KAG0730259.1	GO:0003735
GWK47_028602	KAG0730259.1	GO:0005840
GWK47_028602	KAG0730259.1	GO:0006412
GWK47_028611	KAG0730260.1	GO:0003824
GWK47_028611	KAG0730260.1	GO:0008483
GWK47_028611	KAG0730260.1	GO:0030170
GWK47_028614	KAG0730261.1	GO:0005509
GWK47_028614	KAG0730261.1	GO:0005515
GWK47_028614	KAG0730261.1	GO:0005783
GWK47_028614	KAG0730261.1	GO:0006457
GWK47_028614	KAG0730261.1	GO:0051082
GWK47_028616	KAG0730262.1	GO:0005739
GWK47_028616	KAG0730262.1	GO:0008137
GWK47_028623	KAG0730254.1	GO:0003676
GWK47_028623	KAG0730254.1	GO:0003677
GWK47_028623	KAG0730254.1	GO:0004003
GWK47_028623	KAG0730254.1	GO:0005524
GWK47_028623	KAG0730254.1	GO:0005634
GWK47_028623	KAG0730254.1	GO:0006139
GWK47_028623	KAG0730254.1	GO:0006289
GWK47_028623	KAG0730254.1	GO:0008026
GWK47_028623	KAG0730254.1	GO:0016818
GWK47_028631	KAG0730252.1	GO:0003676
GWK47_028631	KAG0730252.1	GO:0004523
GWK47_028642	KAG0730249.1	GO:0005515
GWK47_028642	KAG0730249.1	GO:0005634
GWK47_028642	KAG0730249.1	GO:0006355
GWK47_028674	KAG0730226.1	GO:0046854
GWK47_028675	KAG0730227.1	GO:0003924
GWK47_028675	KAG0730227.1	GO:0005200
GWK47_028675	KAG0730227.1	GO:0005525
GWK47_028675	KAG0730227.1	GO:0005874
GWK47_028675	KAG0730227.1	GO:0007017
GWK47_028677	KAG0730229.1	GO:0006352
GWK47_028677	KAG0730229.1	GO:0046982
GWK47_028678	KAG0730230.1	GO:0003824
GWK47_028678	KAG0730230.1	GO:0046912
GWK47_028678	KAG0730230.1	GO:0048037
GWK47_028678	KAG0730231.1	GO:0005524
GWK47_028683	KAG0730237.1	GO:0007275
GWK47_028683	KAG0730237.1	GO:0016021
GWK47_028693	KAG0730214.1	GO:0016021
GWK47_028693	KAG0730214.1	GO:0055085
GWK47_028696	KAG0730216.1	GO:0006508
GWK47_028696	KAG0730216.1	GO:0008237
GWK47_028697	KAG0730217.1	GO:0004222
GWK47_028697	KAG0730217.1	GO:0006508
GWK47_028697	KAG0730217.1	GO:0008237
GWK47_028700	KAG0730218.1	GO:0004364
GWK47_028700	KAG0730218.1	GO:0005515
GWK47_028700	KAG0730218.1	GO:0005737
GWK47_028700	KAG0730218.1	GO:0016702
GWK47_028700	KAG0730218.1	GO:0055114
GWK47_028702	KAG0730219.1	GO:0005524
GWK47_028709	KAG0730210.1	GO:0005249
GWK47_028709	KAG0730210.1	GO:0005737
GWK47_028709	KAG0730210.1	GO:0006813
GWK47_028709	KAG0730211.1	GO:0005249
GWK47_028709	KAG0730211.1	GO:0005737
GWK47_028709	KAG0730211.1	GO:0006813
GWK47_028715	KAG0730212.1	GO:0003924
GWK47_028715	KAG0730212.1	GO:0005874
GWK47_028715	KAG0730212.1	GO:0007017
GWK47_028734	KAG0730204.1	GO:0003676
GWK47_028734	KAG0730204.1	GO:0004523
GWK47_028744	KAG0730195.1	GO:0004842
GWK47_028746	KAG0730196.1	GO:0003824
GWK47_028754	KAG0730198.1	GO:0016021
GWK47_028816	KAG0730174.1	GO:0004672
GWK47_028816	KAG0730174.1	GO:0005524
GWK47_028816	KAG0730174.1	GO:0006468
GWK47_028821	KAG0730175.1	GO:0000413
GWK47_028821	KAG0730175.1	GO:0003755
GWK47_028821	KAG0730175.1	GO:0008270
GWK47_028838	KAG0730161.1	GO:0005515
GWK47_028840	KAG0730162.1	GO:0005515
GWK47_028841	KAG0730163.1	GO:0005515
GWK47_003321	KAG0730155.1	GO:0046872
GWK47_028890	KAG0730139.1	GO:0003824
GWK47_028890	KAG0730139.1	GO:0030170
GWK47_028893	KAG0730141.1	GO:0005515
GWK47_028897	KAG0730144.1	GO:0003777
GWK47_028897	KAG0730144.1	GO:0005524
GWK47_028897	KAG0730144.1	GO:0007018
GWK47_028897	KAG0730144.1	GO:0008017
GWK47_028906	KAG0730135.1	GO:0003743
GWK47_028906	KAG0730135.1	GO:0005737
GWK47_028906	KAG0730135.1	GO:0005852
GWK47_003348	KAG0730132.1	GO:0005874
GWK47_003348	KAG0730132.1	GO:0007017
GWK47_028911	KAG0730129.1	GO:0004114
GWK47_028911	KAG0730129.1	GO:0007165
GWK47_028913	KAG0730128.1	GO:0003676
GWK47_028913	KAG0730128.1	GO:0004523
GWK47_028916	KAG0730125.1	GO:0003676
GWK47_028935	KAG0730123.1	GO:0016021
GWK47_028935	KAG0730123.1	GO:0055085
GWK47_028949	KAG0730111.1	GO:0016020
GWK47_028950	KAG0730112.1	GO:0016020
GWK47_028978	KAG0730094.1	GO:0003676
GWK47_028980	KAG0730095.1	GO:0003924
GWK47_028980	KAG0730095.1	GO:0005525
GWK47_028982	KAG0730097.1	GO:0005739
GWK47_028982	KAG0730097.1	GO:0065003
GWK47_028985	KAG0730099.1	GO:0003677
GWK47_028985	KAG0730099.1	GO:0006313
GWK47_028985	KAG0730099.1	GO:0015074
GWK47_028989	KAG0730102.1	GO:0006508
GWK47_028989	KAG0730102.1	GO:0008236
GWK47_028989	KAG0730102.1	GO:0016020
GWK47_028991	KAG0730104.1	GO:0003723
GWK47_028996	KAG0730079.1	GO:0004252
GWK47_028996	KAG0730079.1	GO:0006508
GWK47_028997	KAG0730080.1	GO:0004252
GWK47_028997	KAG0730080.1	GO:0006508
GWK47_029020	KAG0730083.1	GO:0003676
GWK47_029020	KAG0730083.1	GO:0004523
GWK47_029028	KAG0730076.1	GO:0005515
GWK47_029032	KAG0730077.1	GO:0005509
GWK47_029032	KAG0730077.1	GO:0005515
GWK47_029036	KAG0730073.1	GO:0004364
GWK47_029036	KAG0730073.1	GO:0005515
GWK47_029044	KAG0730071.1	GO:0051225
GWK47_029044	KAG0730071.1	GO:0070652
GWK47_029071	KAG0730059.1	GO:0005515
GWK47_029071	KAG0730058.1	GO:0005515
GWK47_029074	KAG0730060.1	GO:0005432
GWK47_029074	KAG0730060.1	GO:0006816
GWK47_029074	KAG0730060.1	GO:0007154
GWK47_029074	KAG0730060.1	GO:0016020
GWK47_029074	KAG0730060.1	GO:0016021
GWK47_029074	KAG0730060.1	GO:0055085
GWK47_029074	KAG0730061.1	GO:0005432
GWK47_029074	KAG0730061.1	GO:0006816
GWK47_029074	KAG0730061.1	GO:0007154
GWK47_029074	KAG0730061.1	GO:0016020
GWK47_029074	KAG0730061.1	GO:0016021
GWK47_029074	KAG0730061.1	GO:0055085
GWK47_029080	KAG0730063.1	GO:0003779
GWK47_029080	KAG0730063.1	GO:0005200
GWK47_029080	KAG0730063.1	GO:0005515
GWK47_029080	KAG0730063.1	GO:0008091
GWK47_029081	KAG0730064.1	GO:0005515
GWK47_029081	KAG0730064.1	GO:0005543
GWK47_029107	KAG0730044.1	GO:0003824
GWK47_029107	KAG0730044.1	GO:0004559
GWK47_029107	KAG0730044.1	GO:0005975
GWK47_029107	KAG0730044.1	GO:0006013
GWK47_029107	KAG0730044.1	GO:0030246
GWK47_029108	KAG0730045.1	GO:0008146
GWK47_029108	KAG0730045.1	GO:0016021
GWK47_029109	KAG0730046.1	GO:0008654
GWK47_029109	KAG0730046.1	GO:0016020
GWK47_029109	KAG0730046.1	GO:0016780
GWK47_029110	KAG0730047.1	GO:0005515
GWK47_029110	KAG0730048.1	GO:0005515
GWK47_029111	KAG0730049.1	GO:0003676
GWK47_029112	KAG0730050.1	GO:0003824
GWK47_029112	KAG0730050.1	GO:0008483
GWK47_029112	KAG0730050.1	GO:0030170
GWK47_029113	KAG0730051.1	GO:0003735
GWK47_029113	KAG0730051.1	GO:0005840
GWK47_029113	KAG0730051.1	GO:0006412
GWK47_029113	KAG0730051.1	GO:0015935
GWK47_029123	KAG0730033.1	GO:0003676
GWK47_029123	KAG0730033.1	GO:0004523
GWK47_029128	KAG0730037.1	GO:0005509
GWK47_029128	KAG0730037.1	GO:0005515
GWK47_029129	KAG0730038.1	GO:0005515
GWK47_029130	KAG0730039.1	GO:0005509
GWK47_029130	KAG0730039.1	GO:0005515
GWK47_029136	KAG0730020.1	GO:0003700
GWK47_029136	KAG0730020.1	GO:0006355
GWK47_029136	KAG0730020.1	GO:0043565
GWK47_029143	KAG0730026.1	GO:0007160
GWK47_029144	KAG0730027.1	GO:0005506
GWK47_029144	KAG0730027.1	GO:0016491
GWK47_029144	KAG0730027.1	GO:0016705
GWK47_029144	KAG0730027.1	GO:0031418
GWK47_029144	KAG0730027.1	GO:0055114
GWK47_029146	KAG0730028.1	GO:0005743
GWK47_029146	KAG0730028.1	GO:0022857
GWK47_029146	KAG0730028.1	GO:0055085
GWK47_029153	KAG0730031.1	GO:0003924
GWK47_029153	KAG0730031.1	GO:0005515
GWK47_029153	KAG0730031.1	GO:0005525
GWK47_029153	KAG0730031.1	GO:0007264
GWK47_029166	KAG0730019.1	GO:0003676
GWK47_029166	KAG0730019.1	GO:0004523
GWK47_029182	KAG0730011.1	GO:0003676
GWK47_029182	KAG0730011.1	GO:0003723
GWK47_029197	KAG0729989.1	GO:0042578
GWK47_029199	KAG0729990.1	GO:0005524
GWK47_029204	KAG0729994.1	GO:0005524
GWK47_029204	KAG0729994.1	GO:0006457
GWK47_029204	KAG0729994.1	GO:0051082
GWK47_029205	KAG0729995.1	GO:0005524
GWK47_029205	KAG0729995.1	GO:0006457
GWK47_029205	KAG0729995.1	GO:0051082
GWK47_029210	KAG0729998.1	GO:0005515
GWK47_029211	KAG0729999.1	GO:0003712
GWK47_029211	KAG0729999.1	GO:0006357
GWK47_029211	KAG0729999.1	GO:0016592
GWK47_029212	KAG0730000.1	GO:0005515
GWK47_029212	KAG0730000.1	GO:0005634
GWK47_029214	KAG0730001.1	GO:0003677
GWK47_029214	KAG0730001.1	GO:0008270
GWK47_029218	KAG0730003.1	GO:0005515
GWK47_029222	KAG0730005.1	GO:0003676
GWK47_029222	KAG0730005.1	GO:0004523
GWK47_029227	KAG0729975.1	GO:0005515
GWK47_029235	KAG0729980.1	GO:0006886
GWK47_029235	KAG0729980.1	GO:0016192
GWK47_029235	KAG0729980.1	GO:0030131
GWK47_029238	KAG0729974.1	GO:0003676
GWK47_029238	KAG0729974.1	GO:0008270
GWK47_029243	KAG0729962.1	GO:0003774
GWK47_029243	KAG0729962.1	GO:0005515
GWK47_029243	KAG0729962.1	GO:0005524
GWK47_029243	KAG0729962.1	GO:0016459
GWK47_029246	KAG0729964.1	GO:0004177
GWK47_029246	KAG0729964.1	GO:0005737
GWK47_029246	KAG0729964.1	GO:0006508
GWK47_029246	KAG0729964.1	GO:0008235
GWK47_029246	KAG0729964.1	GO:0019538
GWK47_029246	KAG0729964.1	GO:0030145
GWK47_029247	KAG0729965.1	GO:0003676
GWK47_029247	KAG0729965.1	GO:0008270
GWK47_029248	KAG0729966.1	GO:0003676
GWK47_029248	KAG0729966.1	GO:0015074
GWK47_029250	KAG0729967.1	GO:0005515
GWK47_029256	KAG0729972.1	GO:0005515
GWK47_029282	KAG0729956.1	GO:0016787
GWK47_029284	KAG0729957.1	GO:0003676
GWK47_029284	KAG0729957.1	GO:0005524
GWK47_029290	KAG0729951.1	GO:0016021
GWK47_029290	KAG0729951.1	GO:0055085
GWK47_029290	KAG0729950.1	GO:0016021
GWK47_029290	KAG0729950.1	GO:0055085
GWK47_029300	KAG0729948.1	GO:0003735
GWK47_029300	KAG0729948.1	GO:0005840
GWK47_029300	KAG0729948.1	GO:0006412
GWK47_029306	KAG0729944.1	GO:0016021
GWK47_029316	KAG0729936.1	GO:0016021
GWK47_029316	KAG0729936.1	GO:0022857
GWK47_029316	KAG0729936.1	GO:0055085
GWK47_029326	KAG0729932.1	GO:0003676
GWK47_003370	KAG0729930.1	GO:1990904
GWK47_003370	KAG0729930.1	GO:0042254
GWK47_003371	KAG0729931.1	GO:0006904
GWK47_003371	KAG0729931.1	GO:0016192
GWK47_029334	KAG0729922.1	GO:0003824
GWK47_029334	KAG0729922.1	GO:0006520
GWK47_029334	KAG0729922.1	GO:0016829
GWK47_029336	KAG0729924.1	GO:0003677
GWK47_029336	KAG0729924.1	GO:0005515
GWK47_029337	KAG0729925.1	GO:0004672
GWK47_029337	KAG0729925.1	GO:0004675
GWK47_029337	KAG0729925.1	GO:0005524
GWK47_029337	KAG0729925.1	GO:0006468
GWK47_029337	KAG0729925.1	GO:0007178
GWK47_029337	KAG0729925.1	GO:0016020
GWK47_029338	KAG0729926.1	GO:0005515
GWK47_029340	KAG0729927.1	GO:0000398
GWK47_029340	KAG0729927.1	GO:0005515
GWK47_029340	KAG0729927.1	GO:0005634
GWK47_029340	KAG0729927.1	GO:0006396
GWK47_029353	KAG0729913.1	GO:0016491
GWK47_029353	KAG0729913.1	GO:0055114
GWK47_029354	KAG0729914.1	GO:0016491
GWK47_029354	KAG0729914.1	GO:0055114
GWK47_029355	KAG0729915.1	GO:0005200
GWK47_029355	KAG0729915.1	GO:0005525
GWK47_029355	KAG0729915.1	GO:0005874
GWK47_029355	KAG0729915.1	GO:0007017
GWK47_029368	KAG0729899.1	GO:0016020
GWK47_029370	KAG0729900.1	GO:0005515
GWK47_029378	KAG0729905.1	GO:0001671
GWK47_029378	KAG0729905.1	GO:0051087
GWK47_029378	KAG0729905.1	GO:0051259
GWK47_029378	KAG0729905.1	GO:0097428
GWK47_029382	KAG0729908.1	GO:0005506
GWK47_029382	KAG0729908.1	GO:0016705
GWK47_029382	KAG0729908.1	GO:0020037
GWK47_029382	KAG0729908.1	GO:0055114
GWK47_029427	KAG0729876.1	GO:0003677
GWK47_029427	KAG0729876.1	GO:0003682
GWK47_029427	KAG0729876.1	GO:0008270
GWK47_029428	KAG0729877.1	GO:0008168
GWK47_029434	KAG0729874.1	GO:0005874
GWK47_029434	KAG0729874.1	GO:0007017
GWK47_029444	KAG0729862.1	GO:0005085
GWK47_029446	KAG0729864.1	GO:0003810
GWK47_029446	KAG0729864.1	GO:0018149
GWK47_029449	KAG0729865.1	GO:0016757
GWK47_029449	KAG0729866.1	GO:0016757
GWK47_029453	KAG0729869.1	GO:0006281
GWK47_029453	KAG0729869.1	GO:0019104
GWK47_029472	KAG0729854.1	GO:0006869
GWK47_029472	KAG0729854.1	GO:0008289
GWK47_029472	KAG0729854.1	GO:0061817
GWK47_029478	KAG0729855.1	GO:0061630
GWK47_003386	KAG0729845.1	GO:0000287
GWK47_003386	KAG0729845.1	GO:0003676
GWK47_003386	KAG0729845.1	GO:0004523
GWK47_003389	KAG0729848.1	GO:0005515
GWK47_029510	KAG0729837.1	GO:0006508
GWK47_029510	KAG0729837.1	GO:0008237
GWK47_029510	KAG0729837.1	GO:0008270
GWK47_029512	KAG0729835.1	GO:0003677
GWK47_029556	KAG0729819.1	GO:0003676
GWK47_029557	KAG0729820.1	GO:0004970
GWK47_029557	KAG0729820.1	GO:0016020
GWK47_029589	KAG0729804.1	GO:0003824
GWK47_029589	KAG0729804.1	GO:0016747
GWK47_029607	KAG0729796.1	GO:0005515
GWK47_029610	KAG0729798.1	GO:0005515
GWK47_029612	KAG0729799.1	GO:0003676
GWK47_029613	KAG0729801.1	GO:0005515
GWK47_029627	KAG0729791.1	GO:0003677
GWK47_029627	KAG0729791.1	GO:0006313
GWK47_029627	KAG0729791.1	GO:0015074
GWK47_029628	KAG0729792.1	GO:0016791
GWK47_029630	KAG0729781.1	GO:0005737
GWK47_029630	KAG0729781.1	GO:0006516
GWK47_029635	KAG0729785.1	GO:0004181
GWK47_029635	KAG0729785.1	GO:0006508
GWK47_029635	KAG0729785.1	GO:0008270
GWK47_029635	KAG0729787.1	GO:0004181
GWK47_029635	KAG0729787.1	GO:0006508
GWK47_029635	KAG0729787.1	GO:0008270
GWK47_029635	KAG0729786.1	GO:0004181
GWK47_029635	KAG0729786.1	GO:0006508
GWK47_029635	KAG0729786.1	GO:0008270
GWK47_029635	KAG0729784.1	GO:0004181
