lcl|JACEEZ010000211.1_cds_KAG0730434.1_180	sp|Q90218|GLRK_ANAPL	24.5	286	162	13	313	1116	93	342	4.73e-11	68.2
lcl|JACEEZ010000211.1_cds_KAG0730438.1_182	sp|Q29611|CLN3_CANLF	35.6	329	139	6	13	993	180	437	2.64e-49	173
lcl|JACEEZ010000211.1_cds_KAG0730437.1_183	sp|Q60HH0|CLN3_MACFA	44.2	172	94	1	313	828	268	437	7.08e-44	157
lcl|JACEEZ010000211.1_cds_KAG0730436.1_184	sp|Q60HH0|CLN3_MACFA	46.9	128	60	3	61	435	25	147	3.96e-22	95.1
lcl|JACEEZ010000211.1_cds_KAG0730439.1_185	sp|Q60HH0|CLN3_MACFA	46.9	128	60	3	61	435	25	147	3.96e-22	95.1
lcl|JACEEZ010000211.1_cds_KAG0730440.1_186	sp|Q6WV20|GALT1_DROME	49.2	502	205	7	97	1575	137	597	3.57e-158	466
lcl|JACEEZ010000223.1_cds_KAG0730404.1_192	sp|P15144|AMPN_HUMAN	38.0	471	247	11	37	1410	480	918	1.12e-90	304
lcl|JACEEZ010000223.1_cds_KAG0730405.1_193	sp|Q9UIQ6|LCAP_HUMAN	33.3	291	133	9	163	885	160	439	4.95e-32	129
lcl|JACEEZ010000223.1_cds_KAG0730412.1_200	sp|Q6DCP1|FXRD1_XENLA	46.6	438	214	8	130	1419	74	499	2.93e-126	379
lcl|JACEEZ010000223.1_cds_KAG0730414.1_201	sp|Q6DCP1|FXRD1_XENLA	48.7	158	78	2	130	597	74	230	6.34e-40	145
lcl|JACEEZ010000223.1_cds_KAG0730413.1_202	sp|Q6DCP1|FXRD1_XENLA	44.8	270	132	6	4	795	241	499	1.37e-69	225
lcl|JACEEZ010000226.1_cds_KAG0730403.1_203	sp|Q5BL31|ILRUN_DANRE	45.0	222	91	2	7	669	4	195	1.22e-58	194
lcl|JACEEZ010000230.1_cds_KAG0730392.1_207	sp|Q9NVH0|EXD2_HUMAN	53.4	266	117	3	1345	2133	347	608	1.16e-84	284
lcl|JACEEZ010000230.1_cds_KAG0730393.1_208	sp|Q8VEG4|EXD2_MOUSE	46.3	67	36	0	142	342	102	168	4.31e-13	68.9
lcl|JACEEZ010000230.1_cds_KAG0730394.1_209	sp|Q94571|TBB2_HOMAM	46.2	106	34	3	85	333	102	207	5.70e-15	73.6
lcl|JACEEZ010000230.1_cds_KAG0730400.1_215	sp|Q5M8L8|HVCN1_XENTR	37.2	148	91	1	1	438	79	226	2.90e-24	97.4
lcl|JACEEZ010000230.1_cds_KAG0730401.1_216	sp|Q91VM3|WIPI4_MOUSE	54.8	354	118	5	37	978	9	360	2.66e-129	376
lcl|JACEEZ010000231.1_cds_KAG0730385.1_217	sp|A8E4L3|CH082_BOVIN	47.4	190	65	3	70	543	26	212	1.93e-55	178
lcl|JACEEZ010000231.1_cds_KAG0730386.1_218	sp|Q9NQW8|CNGB3_HUMAN	39.6	550	271	9	619	2184	126	642	6.60e-115	380
lcl|JACEEZ010000231.1_cds_KAG0730389.1_221	sp|Q6DJC8|TM53B_XENLA	34.6	254	137	5	88	771	25	275	4.77e-36	133
lcl|JACEEZ010000232.1_cds_KAG0730370.1_222	sp|A6H8I2|SGSM3_XENLA	71.8	85	23	1	67	318	667	751	4.38e-37	139
lcl|JACEEZ010000232.1_cds_KAG0730371.1_223	sp|P48159|RL23_DROME	66.7	57	18	1	1	168	1	57	1.98e-15	70.9
lcl|JACEEZ010000232.1_cds_KAG0730373.1_225	sp|Q9VHN6|RM19_DROME	60.2	254	99	1	124	879	45	298	9.92e-102	303
lcl|JACEEZ010000232.1_cds_KAG0730374.1_226	sp|Q6DIH3|MCM2_XENTR	73.7	167	44	0	1	501	718	884	5.39e-81	259
lcl|JACEEZ010000232.1_cds_KAG0730375.1_227	sp|P97310|MCM2_MOUSE	83.9	149	24	0	4	450	546	694	7.10e-80	257
lcl|JACEEZ010000232.1_cds_KAG0730376.1_228	sp|B5XGE7|TPC2L_SALSA	57.0	142	54	1	1	426	1	135	7.59e-53	166
lcl|JACEEZ010000232.1_cds_KAG0730377.1_229	sp|Q2M2S8|ALKB7_BOVIN	50.6	176	84	1	646	1173	39	211	3.64e-52	176
lcl|JACEEZ010000232.1_cds_KAG0730379.1_231	sp|Q9VTU0|KRI1_DROME	41.5	398	220	9	151	1332	204	592	2.32e-65	234
lcl|JACEEZ010000232.1_cds_KAG0730380.1_232	sp|P32234|128UP_DROME	80.4	194	38	0	4	585	175	368	6.52e-116	337
lcl|JACEEZ010000232.1_cds_KAG0730381.1_233	sp|P32234|128UP_DROME	84.0	162	25	1	4	486	3	164	4.46e-89	267
lcl|JACEEZ010000232.1_cds_KAG0730382.1_234	sp|Q1ECF5|PLI2B_ARATH	40.0	90	53	1	703	969	3	92	2.29e-17	82.4
lcl|JACEEZ010000253.1_cds_KAG0730363.1_238	sp|P06206|CRP4_LIMPO	26.9	167	116	2	436	918	56	222	1.97e-11	68.6
lcl|JACEEZ010000253.1_cds_KAG0730364.1_239	sp|O88824|JTB_MOUSE	32.7	98	64	1	340	633	48	143	4.24e-12	64.7
lcl|JACEEZ010000253.1_cds_KAG0730367.1_242	sp|Q2HJ54|PIPNA_BOVIN	54.5	290	90	7	1	849	11	265	1.23e-98	293
lcl|JACEEZ010000253.1_cds_KAG0730368.1_243	sp|Q2HJ54|PIPNA_BOVIN	43.7	270	96	5	34	765	18	257	1.89e-62	203
lcl|JACEEZ010000256.1_cds_KAG0730361.1_247	sp|P48159|RL23_DROME	64.9	57	19	1	1	168	1	57	7.82e-15	69.3
lcl|JACEEZ010000256.1_cds_KAG0730362.1_248	sp|P16340|PUR2_DROPS	62.1	58	22	0	13	186	1279	1336	1.33e-16	75.5
lcl|JACEEZ010000258.1_cds_KAG0730355.1_249	sp|Q3T078|ENKD1_BOVIN	38.3	128	74	2	1789	2157	220	347	1.83e-15	82.0
lcl|JACEEZ010000258.1_cds_KAG0730357.1_251	sp|Q961C9|TNG11_DROME	33.9	271	119	8	178	822	11	277	1.74e-36	134
lcl|JACEEZ010000267.1_cds_KAG0730351.1_254	sp|P49815|TSC2_HUMAN	40.0	195	99	3	1	585	1575	1751	9.27e-36	141
lcl|JACEEZ010000268.1_cds_KAG0730349.1_256	sp|Q9VCG3|OPA32_DROME	40.5	121	62	2	136	477	30	147	5.52e-17	80.9
lcl|JACEEZ010000268.1_cds_KAG0730350.1_257	sp|Q9VCG3|OPA32_DROME	40.5	121	62	2	136	477	30	147	1.54e-17	80.9
lcl|JACEEZ010000271.1_cds_KAG0730338.1_259	sp|A4IH24|TPX2_XENTR	31.0	523	255	13	43	1425	226	704	2.36e-41	160
lcl|JACEEZ010000271.1_cds_KAG0730339.1_260	sp|Q8K2W3|TXD11_MOUSE	27.0	641	395	16	199	2088	59	637	1.08e-45	179
lcl|JACEEZ010000271.1_cds_KAG0730346.1_267	sp|Q08DM7|SEPT3_BOVIN	52.0	306	135	4	1	891	27	329	9.01e-112	331
lcl|JACEEZ010000272.1_cds_KAG0730333.1_269	sp|Q80SY5|PR38B_MOUSE	50.5	208	26	1	1	624	57	187	1.12e-58	198
lcl|JACEEZ010000272.1_cds_KAG0730337.1_273	sp|P53992|SC24C_HUMAN	46.2	106	57	0	1	318	989	1094	5.37e-27	106
lcl|JACEEZ010000273.1_cds_KAG0730323.1_274	sp|Q7YU81|CHN_DROME	71.6	74	21	0	871	1092	303	376	1.84e-29	126
lcl|JACEEZ010000273.1_cds_KAG0730324.1_275	sp|Q9Y2I7|FYV1_HUMAN	43.6	475	194	4	733	1935	1622	2096	2.86e-111	372
lcl|JACEEZ010000273.1_cds_KAG0730325.1_276	sp|Q9Y2I7|FYV1_HUMAN	30.2	1330	600	35	370	3606	129	1380	2.04e-147	493
lcl|JACEEZ010000273.1_cds_KAG0730326.1_277	sp|Q5XKA2|TIM21_XENLA	49.0	145	70	2	19	441	88	232	5.07e-44	148
lcl|JACEEZ010000273.1_cds_KAG0730327.1_278	sp|Q9W0Y6|PAIN_DROME	27.9	408	226	10	1318	2427	343	720	1.51e-30	134
lcl|JACEEZ010000273.1_cds_KAG0730328.1_279	sp|Q9CWQ0|DPH5_MOUSE	62.8	269	95	3	4	807	1	265	1.90e-112	339
lcl|JACEEZ010000273.1_cds_KAG0730329.1_280	sp|Q29RB1|COG4_DANRE	40.7	690	357	8	16	2028	125	781	2.44e-161	486
lcl|JACEEZ010000273.1_cds_KAG0730330.1_281	sp|Q8R1U1|COG4_MOUSE	45.3	117	64	0	31	381	34	150	8.31e-23	103
lcl|JACEEZ010000273.1_cds_KAG0730331.1_282	sp|Q8R1U1|COG4_MOUSE	44.8	116	64	0	31	378	34	149	1.03e-23	99.4
lcl|JACEEZ010000273.1_cds_KAG0730332.1_283	sp|P12613|TCPA_DROME	59.6	684	145	1	4	2055	3	555	5.76e-260	730
lcl|JACEEZ010000274.1_cds_KAG0730319.1_284	sp|Q58CV6|KLDC3_BOVIN	48.7	78	28	2	73	306	274	339	2.57e-14	73.2
lcl|JACEEZ010000274.1_cds_KAG0730320.1_285	sp|Q8BJZ4|RT35_MOUSE	48.3	292	137	4	88	927	31	320	9.25e-84	258
lcl|JACEEZ010000274.1_cds_KAG0730321.1_286	sp|O55057|PDE6D_MOUSE	80.6	134	26	0	190	591	17	150	6.26e-77	230
lcl|JACEEZ010000274.1_cds_KAG0730322.1_287	sp|P54814|PRS8_MANSE	97.1	276	8	0	13	840	51	326	3.39e-189	528
lcl|JACEEZ010000275.1_cds_KAG0730318.1_288	sp|Q92890|UFD1_HUMAN	55.6	223	75	4	1	636	48	257	6.70e-73	226
lcl|JACEEZ010000278.1_cds_KAG0730317.1_289	sp|B4GD14|LPHN_DROPE	31.3	716	322	18	58	1944	80	712	2.17e-62	229
lcl|JACEEZ010000281.1_cds_KAG0730311.1_291	sp|Q63563|ABCC9_RAT	40.3	449	208	7	148	1491	1154	1543	9.07e-89	301
lcl|JACEEZ010000281.1_cds_KAG0730312.1_292	sp|Q9VL32|SUR_DROME	30.2	139	92	1	1855	2271	1409	1542	5.10e-13	77.0
lcl|JACEEZ010000281.1_cds_KAG0730314.1_294	sp|Q9VL32|SUR_DROME	31.8	746	438	13	832	2922	214	937	3.46e-92	327
lcl|JACEEZ010000281.1_cds_KAG0730315.1_295	sp|Q9VL32|SUR_DROME	32.0	754	436	14	832	2952	214	937	2.29e-92	328
lcl|JACEEZ010000285.1_cds_KAG0730306.1_299	sp|D3ZEY0|CC141_RAT	22.7	1143	782	25	13	3324	38	1118	5.48e-52	207
lcl|JACEEZ010000285.1_cds_KAG0730308.1_301	sp|Q8WZ42|TITIN_HUMAN	32.1	221	145	2	649	1296	8	228	4.78e-26	123
lcl|JACEEZ010000289.1_cds_KAG0730298.1_303	sp|B1AS42|NB5R5_MOUSE	37.7	302	178	5	268	1149	17	316	3.91e-62	205
lcl|JACEEZ010000289.1_cds_KAG0730299.1_304	sp|Q80XC6|NRDE2_MOUSE	28.1	942	609	25	694	3453	276	1171	2.36e-85	305
lcl|JACEEZ010000289.1_cds_KAG0730300.1_305	sp|P48555|RALA_DROME	83.5	176	29	0	280	807	3	178	3.90e-98	289
lcl|JACEEZ010000289.1_cds_KAG0730301.1_306	sp|Q172G3|MED1_AEDAE	34.3	505	239	13	154	1422	69	562	3.45e-65	249
lcl|JACEEZ010000292.1_cds_KAG0730295.1_309	sp|Q9I7S8|PUR6_DROME	61.0	410	159	1	7	1236	15	423	2.00e-181	514
lcl|JACEEZ010000292.1_cds_KAG0730294.1_310	sp|Q9I7S8|PUR6_DROME	60.5	349	137	1	85	1131	76	423	8.56e-152	438
lcl|JACEEZ010000292.1_cds_KAG0730293.1_311	sp|Q9I7S8|PUR6_DROME	65.1	63	22	0	184	372	15	77	3.02e-19	86.7
lcl|JACEEZ010000292.1_cds_KAG0730296.1_312	sp|P28173|PUR1_CHICK	58.4	351	122	2	19	1065	134	462	4.50e-143	421
lcl|JACEEZ010000294.1_cds_KAG0730290.1_316	sp|Q80TZ9|RERE_MOUSE	63.3	49	18	0	129	275	505	553	2.39e-18	82.0
lcl|JACEEZ010000294.1_cds_KAG0730291.1_317	sp|Q9DD48|MKRN2_SERQU	53.2	218	97	3	4	657	173	385	2.37e-81	253
lcl|JACEEZ010000294.1_cds_KAG0730292.1_318	sp|Q6PE01|SNR40_MOUSE	60.6	310	122	0	109	1038	49	358	2.77e-111	331
lcl|JACEEZ010000301.1_cds_KAG0730281.1_325	sp|Q9VIW3|RAGP1_DROME	54.5	202	92	0	121	726	35	236	6.52e-63	209
lcl|JACEEZ010000306.1_cds_KAG0730279.1_327	sp|Q67BJ4|A4GAT_MOUSE	36.1	269	160	6	7	792	88	351	7.38e-46	160
lcl|JACEEZ010000307.1_cds_KAG0730277.1_329	sp|O02751|CFDP2_BOVIN	28.8	139	97	2	160	576	245	381	3.04e-14	73.6
lcl|JACEEZ010000308.1_cds_KAG0730272.1_331	sp|Q99NI3|GT2D2_MOUSE	42.0	81	45	2	13	252	412	491	8.53e-11	62.8
lcl|JACEEZ010000308.1_cds_KAG0730273.1_332	sp|A0A0G2L7I0|SPRTN_DANRE	53.4	161	58	1	1	432	143	303	1.28e-51	188
lcl|JACEEZ010000315.1_cds_KAG0730267.1_339	sp|Q05915|GCH1_MOUSE	79.7	133	27	0	1	399	108	240	2.73e-74	224
lcl|JACEEZ010000329.1_cds_KAG0730255.1_344	sp|A4III8|IFT56_XENTR	75.5	564	127	4	1	1689	1	554	1.67e-317	870
lcl|JACEEZ010000329.1_cds_KAG0730256.1_345	sp|Q8N2G6|ZCH24_HUMAN	56.0	50	22	0	52	201	155	204	2.83e-12	66.6
lcl|JACEEZ010000329.1_cds_KAG0730257.1_346	sp|P80147|GABT_PIG	61.2	152	50	1	1	429	236	387	7.14e-60	197
lcl|JACEEZ010000329.1_cds_KAG0730258.1_347	sp|P80147|GABT_PIG	50.2	498	201	5	142	1629	44	496	2.09e-167	487
lcl|JACEEZ010000329.1_cds_KAG0730259.1_348	sp|P48159|RL23_DROME	71.9	57	15	1	1	168	1	57	6.36e-17	74.7
lcl|JACEEZ010000329.1_cds_KAG0730260.1_349	sp|P80147|GABT_PIG	57.7	350	145	2	1	1050	150	496	5.78e-149	432
lcl|JACEEZ010000329.1_cds_KAG0730261.1_350	sp|P29413|CALR_DROME	73.1	357	95	1	25	1095	11	366	5.11e-144	418
lcl|JACEEZ010000329.1_cds_KAG0730262.1_351	sp|P0CB71|NDUB4_PONPY	35.5	107	60	3	7	324	28	126	9.92e-11	57.8
lcl|JACEEZ010000330.1_cds_KAG0730254.1_352	sp|Q60452|ERCC2_CRIGR	63.5	754	272	1	19	2271	2	755	0.0	1019
lcl|JACEEZ010000350.1_cds_KAG0730249.1_356	sp|Q9VHA0|SCM_DROME	67.8	59	19	0	16	192	338	396	4.28e-18	92.8
lcl|JACEEZ010000354.1_cds_KAG0730245.1_361	sp|Q91YN0|FERY3_MOUSE	38.5	130	68	2	1	360	174	301	2.15e-17	80.1
lcl|JACEEZ010000354.1_cds_KAG0730246.1_362	sp|Q9NQ89|FERY3_HUMAN	54.9	82	37	0	121	366	469	550	1.72e-24	100
lcl|JACEEZ010000369.1_cds_KAG0730226.1_370	sp|Q2YDR3|IMPA3_DANRE	48.2	338	154	7	16	993	5	333	5.11e-88	271
lcl|JACEEZ010000369.1_cds_KAG0730227.1_371	sp|P08537|TBA_XENLA	92.2	449	32	2	1	1341	1	448	2.23e-312	848
lcl|JACEEZ010000369.1_cds_KAG0730229.1_373	sp|Q9Y6J9|TAF6L_HUMAN	28.3	374	255	7	28	1131	5	371	2.89e-33	138
lcl|JACEEZ010000369.1_cds_KAG0730230.1_374	sp|Q91V92|ACLY_MOUSE	75.2	681	157	3	1	2010	411	1090	0.0	1032
lcl|JACEEZ010000369.1_cds_KAG0730231.1_375	sp|Q32PF2|ACLY_BOVIN	66.8	389	127	1	1	1161	1	389	1.00e-178	529
lcl|JACEEZ010000369.1_cds_KAG0730232.1_376	sp|Q8BFW7|LPP_MOUSE	61.8	246	92	2	343	1080	370	613	3.09e-115	350
lcl|JACEEZ010000369.1_cds_KAG0730233.1_377	sp|Q8BFW7|LPP_MOUSE	61.8	246	92	2	454	1191	370	613	1.15e-114	350
lcl|JACEEZ010000369.1_cds_KAG0730234.1_378	sp|Q8BFW7|LPP_MOUSE	61.8	246	92	2	442	1179	370	613	1.00e-114	350
lcl|JACEEZ010000369.1_cds_KAG0730237.1_381	sp|Q9ULK5|VANG2_HUMAN	52.9	136	64	0	58	465	385	520	4.32e-39	153
lcl|JACEEZ010000375.1_cds_KAG0730214.1_387	sp|Q5Q0U0|S17A5_RAT	33.1	499	300	8	16	1494	15	485	2.28e-75	249
lcl|JACEEZ010000375.1_cds_KAG0730216.1_389	sp|A0A0B4K692|NEP2_DROME	43.0	223	111	3	196	819	79	300	5.80e-54	189
lcl|JACEEZ010000375.1_cds_KAG0730217.1_390	sp|A0A0B4K692|NEP2_DROME	52.1	472	215	1	73	1455	303	774	1.04e-175	515
lcl|JACEEZ010000375.1_cds_KAG0730218.1_391	sp|Q9VSL3|SEPIA_DROME	45.7	232	113	4	43	723	5	228	1.77e-65	206
lcl|JACEEZ010000375.1_cds_KAG0730219.1_392	sp|Q03468|ERCC6_HUMAN	51.8	523	167	7	1786	3117	453	969	3.62e-164	526
lcl|JACEEZ010000378.1_cds_KAG0730210.1_395	sp|Q27955|KCAB2_BOVIN	60.1	321	127	1	256	1215	39	359	1.75e-135	395
lcl|JACEEZ010000378.1_cds_KAG0730211.1_396	sp|Q27955|KCAB2_BOVIN	60.1	321	127	1	226	1185	39	359	1.22e-135	395
lcl|JACEEZ010000378.1_cds_KAG0730212.1_397	sp|Q94571|TBB2_HOMAM	76.5	85	20	0	160	414	146	230	6.67e-36	131
lcl|JACEEZ010000391.1_cds_KAG0730194.1_407	sp|Q9VD44|GLD2A_DROME	47.5	257	124	5	1657	2412	926	1176	3.95e-57	216
lcl|JACEEZ010000391.1_cds_KAG0730195.1_408	sp|Q6PAV2|HERC4_MOUSE	40.1	526	246	6	178	1557	481	1003	2.73e-112	360
lcl|JACEEZ010000391.1_cds_KAG0730196.1_409	sp|P34897|GLYM_HUMAN	62.2	294	68	1	1	882	177	427	1.61e-117	350
