"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 17","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 30","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","REPEAT:1-5","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 6","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 8","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 33","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 9","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 28","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 5","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 29","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 14","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 19","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 20","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 32","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 11","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 16","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 13","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 7","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 18","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 15","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 31","3.23%","2","60","3","5763","3.04e-2","3.47e-1","64.03","1.00e+0","3.47e-1","3.18e-4"
"GOTERM_BP_DIRECT","renal water homeostasis","3.23%","2","61","3","5659","3.15e-2","1.00e+0","61.85","1.00e+0","1.00e+0","3.41e-4"
"GOTERM_BP_DIRECT","protein K27-linked ubiquitination","3.23%","2","61","3","5659","3.15e-2","1.00e+0","61.85","1.00e+0","1.00e+0","3.41e-4"
"GOTERM_BP_DIRECT","cytoplasm protein quality control","3.23%","2","61","3","5659","3.15e-2","1.00e+0","61.85","1.00e+0","1.00e+0","3.41e-4"
"GOTERM_BP_DIRECT","negative regulation of HRI-mediated signaling","3.23%","2","61","3","5659","3.15e-2","1.00e+0","61.85","1.00e+0","1.00e+0","3.41e-4"
"GOTERM_MF_DIRECT","ubiquitin protein ligase activity","8.06%","5","56","124","5577","3.32e-2","1.00e+0","4.02","9.99e-1","1.00e+0","7.74e-3"
"INTERPRO","Ig-like_fold","8.06%","5","62","122","6002","3.49e-2","6.24e-1","3.97","1.00e+0","6.24e-1","8.21e-3"
"UP_SEQ_FEATURE","DOMAIN:EGF-like 4","4.84%","3","60","29","5763","3.51e-2","3.72e-1","9.94","1.00e+0","3.72e-1","3.23e-3"
"UP_SEQ_FEATURE","DOMAIN:Fibronectin type-III 3","4.84%","3","60","30","5763","3.73e-2","3.72e-1","9.61","1.00e+0","3.72e-1","3.57e-3"
"SMART","EGF","6.45%","4","35","67","3019","3.83e-2","5.74e-1","5.15","8.28e-1","5.62e-1","6.91e-3"
"INTERPRO","EGF-like_dom","6.45%","4","62","74","6002","3.89e-2","6.24e-1","5.23","1.00e+0","6.24e-1","6.93e-3"
"INTERPRO","EGF-type_Asp/Asn_hydroxyl_site","4.84%","3","62","31","6002","3.91e-2","6.24e-1","9.37","1.00e+0","6.24e-1","3.84e-3"
"INTERPRO","EGF_Ca-bd_CS","4.84%","3","62","31","6002","3.91e-2","6.24e-1","9.37","1.00e+0","6.24e-1","3.84e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 4","3.23%","2","60","4","5763","4.03e-2","3.72e-1","48.02","1.00e+0","3.72e-1","6.31e-4"
"INTERPRO","ARM-like","8.06%","5","62","129","6002","4.15e-2","6.27e-1","3.75","1.00e+0","6.27e-1","1.03e-2"
"GOTERM_BP_DIRECT","cytoplasm protein quality control by the ubiquitin-proteasome system","3.23%","2","61","4","5659","4.18e-2","1.00e+0","46.39","1.00e+0","1.00e+0","6.76e-4"
"UP_KW_DOMAIN","EGF-like domain","6.45%","4","46","69","3850","4.58e-2","2.32e-1","4.85","5.27e-1","2.18e-1","8.75e-3"
"GOTERM_MF_DIRECT","phosphatidylinositol-5-phosphate binding","3.23%","2","56","5","5577","4.84e-2","1.00e+0","39.84","1.00e+0","1.00e+0","9.71e-4"
"UP_SEQ_FEATURE","DOMAIN:Fibronectin type-III 1","4.84%","3","60","35","5763","4.94e-2","3.72e-1","8.23","1.00e+0","3.72e-1","5.54e-3"
"UP_SEQ_FEATURE","DOMAIN:Fibronectin type-III 2","4.84%","3","60","35","5763","4.94e-2","3.72e-1","8.23","1.00e+0","3.72e-1","5.54e-3"
"INTERPRO","SAP_dom","3.23%","2","62","5","6002","4.98e-2","7.15e-1","38.72","1.00e+0","7.15e-1","1.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 23","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 1","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 17","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 21","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 24","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 18","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","REPEAT:1-4","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 27","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 25","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 20","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 3","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","REPEAT:1-3","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 19","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 2","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 26","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 22","3.23%","2","60","5","5763","5.02e-2","3.72e-1","38.42","1.00e+0","3.72e-1","1.04e-3"
"GOTERM_BP_DIRECT","positive regulation of mRNA catabolic process","3.23%","2","61","5","5659","5.19e-2","1.00e+0","37.11","1.00e+0","1.00e+0","1.12e-3"
"UP_SEQ_FEATURE","DOMAIN:EGF-like 3","4.84%","3","60","37","5763","5.46e-2","3.98e-1","7.79","1.00e+0","3.98e-1","6.48e-3"
"SMART","SAP","3.23%","2","35","5","3019","5.51e-2","6.20e-1","34.50","9.22e-1","6.06e-1","1.28e-3"
"GOTERM_BP_DIRECT","protein K48-linked ubiquitination","4.84%","3","61","36","5659","5.53e-2","1.00e+0","7.73","1.00e+0","1.00e+0","6.61e-3"
"GOTERM_CC_DIRECT","basal plasma membrane","4.84%","3","60","38","5845","5.58e-2","1.00e+0","7.69","9.98e-1","1.00e+0","6.72e-3"
"UP_KW_DOMAIN","Repeat","35.48%","22","46","1323","3850","5.80e-2","2.32e-1","1.39","6.16e-1","2.18e-1","3.99e-2"
"UP_KW_PTM","Gamma-carboxyglutamic acid","3.23%","2","45","5","3694","5.82e-2","2.33e-1","32.84","4.83e-1","2.33e-1","1.42e-3"
"GOTERM_BP_DIRECT","cell migration","6.45%","4","61","84","5659","5.90e-2","1.00e+0","4.42","1.00e+0","1.00e+0","1.24e-2"
"INTERPRO","Striated_Muscle_Regulatory","3.23%","2","62","6","6002","5.95e-2","8.13e-1","32.27","1.00e+0","8.13e-1","1.53e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 16","3.23%","2","60","6","5763","5.99e-2","4.16e-1","32.02","1.00e+0","4.16e-1","1.56e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 15","3.23%","2","60","6","5763","5.99e-2","4.16e-1","32.02","1.00e+0","4.16e-1","1.56e-3"
"UP_SEQ_FEATURE","DOMAIN:SAP","3.23%","2","60","6","5763","5.99e-2","4.16e-1","32.02","1.00e+0","4.16e-1","1.56e-3"
"GOTERM_BP_DIRECT","ubiquitin-dependent protein catabolic process via the N-end rule pathway","3.23%","2","61","6","5659","6.20e-2","1.00e+0","30.92","1.00e+0","1.00e+0","1.67e-3"
"GOTERM_CC_DIRECT","extracellular region","11.29%","7","60","282","5845","6.34e-2","1.00e+0","2.42","9.99e-1","1.00e+0","2.44e-2"
"INTERPRO","SAP_dom_sf","3.23%","2","62","7","6002","6.90e-2","8.41e-1","27.66","1.00e+0","8.41e-1","2.13e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 12","3.23%","2","60","7","5763","6.95e-2","4.35e-1","27.44","1.00e+0","4.35e-1","2.16e-3"
"UP_SEQ_FEATURE","DOMAIN:Laminin G-like","3.23%","2","60","7","5763","6.95e-2","4.35e-1","27.44","1.00e+0","4.35e-1","2.16e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 13","3.23%","2","60","7","5763","6.95e-2","4.35e-1","27.44","1.00e+0","4.35e-1","2.16e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 14","3.23%","2","60","7","5763","6.95e-2","4.35e-1","27.44","1.00e+0","4.35e-1","2.16e-3"
"UP_SEQ_FEATURE","DOMAIN:Calcineurin-like phosphoesterase","3.23%","2","60","7","5763","6.95e-2","4.35e-1","27.44","1.00e+0","4.35e-1","2.16e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 10","3.23%","2","60","7","5763","6.95e-2","4.35e-1","27.44","1.00e+0","4.35e-1","2.16e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 11","3.23%","2","60","7","5763","6.95e-2","4.35e-1","27.44","1.00e+0","4.35e-1","2.16e-3"
"UP_SEQ_FEATURE","COMPBIAS:Acidic residues","20.97%","13","60","743","5763","7.03e-2","4.35e-1","1.68","1.00e+0","4.35e-1","3.92e-2"
"INTERPRO","FN3_sf","4.84%","3","62","43","6002","7.03e-2","8.41e-1","6.75","1.00e+0","8.41e-1","9.66e-3"
"INTERPRO","FN3_dom","4.84%","3","62","43","6002","7.03e-2","8.41e-1","6.75","1.00e+0","8.41e-1","9.66e-3"
"GOTERM_CC_DIRECT","Golgi membrane","11.29%","7","60","290","5845","7.07e-2","1.00e+0","2.35","1.00e+0","1.00e+0","2.79e-2"
"UP_KW_LIGAND","Calcium","9.68%","6","23","277","2635","7.32e-2","9.51e-1","2.48","6.28e-1","9.51e-1","2.76e-2"
"UP_KW_CELLULAR_COMPONENT","Secreted","11.29%","7","57","279","5258","7.45e-2","1.00e+0","2.31","7.87e-1","1.00e+0","2.99e-2"
"INTERPRO","EGF-like_Ca-bd_dom","4.84%","3","62","45","6002","7.61e-2","8.74e-1","6.45","1.00e+0","8.74e-1","1.09e-2"
"SMART","FN3","4.84%","3","35","41","3019","7.68e-2","6.24e-1","6.31","9.73e-1","6.10e-1","1.13e-2"
"UP_SEQ_FEATURE","CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate","4.84%","3","60","45","5763","7.71e-2","4.69e-1","6.40","1.00e+0","4.69e-1","1.12e-2"
"GOTERM_MF_DIRECT","ubiquitin-protein transferase activity","6.45%","4","56","102","5577","7.88e-2","1.00e+0","3.91","1.00e+0","1.00e+0","1.87e-2"
"UP_SEQ_FEATURE","DOMAIN:UBR-type","3.23%","2","60","8","5763","7.91e-2","4.69e-1","24.01","1.00e+0","4.69e-1","2.87e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin","3.23%","2","60","8","5763","7.91e-2","4.69e-1","24.01","1.00e+0","4.69e-1","2.87e-3"
"GOTERM_BP_DIRECT","cell differentiation","8.06%","5","61","154","5659","7.97e-2","1.00e+0","3.01","1.00e+0","1.00e+0","2.45e-2"
"GOTERM_BP_DIRECT","negative regulation of fatty acid biosynthetic process","3.23%","2","61","8","5659","8.18e-2","1.00e+0","23.19","1.00e+0","1.00e+0","3.07e-3"
"GOTERM_BP_DIRECT","Golgi ribbon formation","3.23%","2","61","8","5659","8.18e-2","1.00e+0","23.19","1.00e+0","1.00e+0","3.07e-3"
"GOTERM_BP_DIRECT","isoprenoid biosynthetic process","3.23%","2","61","8","5659","8.18e-2","1.00e+0","23.19","1.00e+0","1.00e+0","3.07e-3"
"GOTERM_BP_DIRECT","intestinal cholesterol absorption","3.23%","2","61","8","5659","8.18e-2","1.00e+0","23.19","1.00e+0","1.00e+0","3.07e-3"
"UP_KW_MOLECULAR_FUNCTION","Developmental protein","12.90%","8","43","356","3890","8.39e-2","1.00e+0","2.03","9.53e-1","1.00e+0","3.83e-2"
"UP_KW_MOLECULAR_FUNCTION","Developmental protein","12.90%","8","43","356","3890","8.39e-2","1.00e+0","2.03","9.53e-1","1.00e+0","3.83e-2"
"INTERPRO","Znf_UBR","3.23%","2","62","9","6002","8.79e-2","9.37e-1","21.51","1.00e+0","9.37e-1","3.61e-3"
"INTERPRO","Ig_I-set","4.84%","3","62","49","6002","8.82e-2","9.37e-1","5.93","1.00e+0","9.37e-1","1.38e-2"
"UP_SEQ_FEATURE","ZN_FING:UBR-type","3.23%","2","60","9","5763","8.85e-2","4.99e-1","21.34","1.00e+0","4.99e-1","3.66e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 9","3.23%","2","60","9","5763","8.85e-2","4.99e-1","21.34","1.00e+0","4.99e-1","3.66e-3"
"UP_SEQ_FEATURE","REPEAT:1-2","3.23%","2","60","9","5763","8.85e-2","4.99e-1","21.34","1.00e+0","4.99e-1","3.66e-3"
"UP_SEQ_FEATURE","REPEAT:1-1","3.23%","2","60","9","5763","8.85e-2","4.99e-1","21.34","1.00e+0","4.99e-1","3.66e-3"
"SMART","EGF_CA","4.84%","3","35","45","3019","9.02e-2","6.24e-1","5.75","9.86e-1","6.10e-1","1.45e-2"
"UP_KW_DOMAIN","Transmembrane helix","37.10%","23","46","1472","3850","9.37e-2","2.65e-1","1.31","7.93e-1","2.48e-1","6.83e-2"
"SMART","ZnF_UBR1","3.23%","2","35","9","3019","9.70e-2","6.24e-1","19.17","9.90e-1","6.10e-1","4.47e-3"
"UP_SEQ_FEATURE","DOMAIN:Cadherin 8","3.23%","2","60","10","5763","9.79e-2","5.44e-1","19.21","1.00e+0","5.44e-1","4.55e-3"
"UP_KW_DOMAIN","Transmembrane","37.10%","23","46","1481","3850","9.93e-2","2.65e-1","1.30","8.12e-1","2.48e-1","7.28e-2"

