"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 36","8.00%","2","25","2","5763","8.31e-3","6.08e-2","230.52","8.27e-1","6.08e-2","1.81e-5"
"UP_KW_DOMAIN","Signal-anchor","20.00%","5","23","158","3850","1.12e-2","6.16e-2","5.30","1.17e-1","6.16e-2","2.02e-3"
"GOTERM_MF_DIRECT","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","8.00%","2","22","3","5577","1.13e-2","3.88e-1","169.00","5.42e-1","3.88e-1","4.45e-5"
"GOTERM_MF_DIRECT","peptidylglycine monooxygenase activity","8.00%","2","22","3","5577","1.13e-2","3.88e-1","169.00","5.42e-1","3.88e-1","4.45e-5"
"GOTERM_CC_DIRECT","external side of plasma membrane","12.00%","3","25","40","5845","1.15e-2","1.53e-1","17.54","3.69e-1","1.45e-1","6.15e-4"
"INTERPRO","PHM/PAL","8.00%","2","25","3","6002","1.20e-2","2.47e-1","160.05","8.16e-1","2.38e-1","4.98e-5"
"GOTERM_BP_DIRECT","secondary heart field specification","8.00%","2","24","3","5659","1.21e-2","1.54e-1","157.19","7.88e-1","1.41e-1","5.16e-5"
"GOTERM_BP_DIRECT","pulmonary artery morphogenesis","8.00%","2","24","3","5659","1.21e-2","1.54e-1","157.19","7.88e-1","1.41e-1","5.16e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 25","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 34","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 19","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 27","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 28","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 20","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 16","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 33","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","MOTIF:SH2-binding","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 31","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 26","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 30","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 25","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 24","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 22","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 28","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 32","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 17","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 23","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 29","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 31","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 21","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 30","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 23","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 24","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 21","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 15","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 27","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 29","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 18","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 26","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 22","8.00%","2","25","3","5763","1.24e-2","6.08e-2","153.68","9.28e-1","6.08e-2","5.41e-5"
"INTERPRO","EGF-like_Ca-bd_dom","12.00%","3","25","45","6002","1.37e-2","2.47e-1","16.01","8.56e-1","2.38e-1","8.07e-4"
"SMART","Zn_pept","8.00%","2","15","3","3019","1.39e-2","1.53e-1","134.18","3.04e-1","1.53e-1","6.89e-5"
"INTERPRO","Cu2_ascorb_mOase_CS-2","8.00%","2","25","4","6002","1.59e-2","2.47e-1","120.04","8.96e-1","2.38e-1","9.94e-5"
"INTERPRO","Peptidase_M14","8.00%","2","25","4","6002","1.59e-2","2.47e-1","120.04","8.96e-1","2.38e-1","9.94e-5"
"GOTERM_BP_DIRECT","response to leptin","8.00%","2","24","4","5659","1.62e-2","1.58e-1","117.90","8.74e-1","1.44e-1","1.03e-4"
"GOTERM_BP_DIRECT","cranial skeletal system development","8.00%","2","24","4","5659","1.62e-2","1.58e-1","117.90","8.74e-1","1.44e-1","1.03e-4"
"GOTERM_BP_DIRECT","positive regulation of lysosomal protein catabolic process","8.00%","2","24","4","5659","1.62e-2","1.58e-1","117.90","8.74e-1","1.44e-1","1.03e-4"
"UP_SEQ_FEATURE","DOMAIN:Peptidase M14","8.00%","2","25","4","5763","1.66e-2","7.00e-2","115.26","9.70e-1","7.00e-2","1.08e-4"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 14","8.00%","2","25","4","5763","1.66e-2","7.00e-2","115.26","9.70e-1","7.00e-2","1.08e-4"
"UP_SEQ_FEATURE","MOTIF:Endocytosis signal","8.00%","2","25","4","5763","1.66e-2","7.00e-2","115.26","9.70e-1","7.00e-2","1.08e-4"
"SMART","EGF_CA","12.00%","3","15","45","3019","1.76e-2","1.53e-1","13.42","3.71e-1","1.53e-1","1.24e-3"
"GOTERM_BP_DIRECT","coronary artery morphogenesis","8.00%","2","24","5","5659","2.02e-2","1.83e-1","94.32","9.25e-1","1.67e-1","1.71e-4"
"GOTERM_CC_DIRECT","endosome lumen","8.00%","2","25","5","5845","2.04e-2","2.04e-1","93.52","5.61e-1","1.94e-1","1.74e-4"
"UP_KW_LIGAND","Calcium","24.00%","6","17","277","2635","2.04e-2","8.73e-2","3.36","1.52e-1","8.73e-2","5.81e-3"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 13","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 7","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 17","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 16","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 12","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 20","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 15","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 10","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 8","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 11","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 9","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 19","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 18","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 13","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 12","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 14","8.00%","2","25","5","5763","2.07e-2","7.00e-2","92.21","9.88e-1","7.00e-2","1.79e-4"
"UP_KW_LIGAND","Metal-binding","56.00%","14","17","1415","2635","2.18e-2","8.73e-2","1.53","1.62e-1","8.73e-2","1.39e-2"
"UP_KW_BIOLOGICAL_PROCESS","Hearing","8.00%","2","11","8","3543","2.24e-2","2.80e-1","80.52","4.32e-1","2.80e-1","2.43e-4"
"GOTERM_MF_DIRECT","metallocarboxypeptidase activity","8.00%","2","22","6","5577","2.24e-2","5.15e-1","84.50","7.90e-1","5.15e-1","2.21e-4"
"UP_KW_MOLECULAR_FUNCTION","Protease","20.00%","5","21","218","3890","2.29e-2","2.63e-1","4.25","4.13e-1","2.63e-1","5.13e-3"
"GOTERM_BP_DIRECT","outflow tract septum morphogenesis","8.00%","2","24","6","5659","2.42e-2","1.92e-1","78.60","9.55e-1","1.75e-1","2.56e-4"
"GOTERM_BP_DIRECT","neuron projection arborization","8.00%","2","24","6","5659","2.42e-2","1.92e-1","78.60","9.55e-1","1.75e-1","2.56e-4"
"UP_SEQ_FEATURE","DOMAIN:EGF-like","12.00%","3","25","59","5763","2.46e-2","7.99e-2","11.72","9.95e-1","7.99e-2","2.00e-3"
"UP_SEQ_FEATURE","MOTIF:NPXY motif","8.00%","2","25","6","5763","2.47e-2","7.99e-2","76.84","9.95e-1","7.99e-2","2.68e-4"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 11","8.00%","2","25","6","5763","2.47e-2","7.99e-2","76.84","9.95e-1","7.99e-2","2.68e-4"
"UP_SEQ_FEATURE","TOPO_DOM:Cytoplasmic","36.00%","9","25","912","5763","2.65e-2","8.43e-2","2.27","9.96e-1","8.43e-2","1.11e-2"
"INTERPRO","C-type_lectin_CS","8.00%","2","25","7","6002","2.77e-2","2.47e-1","68.59","9.81e-1","2.38e-1","3.45e-4"
"INTERPRO","cEGF","8.00%","2","25","7","6002","2.77e-2","2.47e-1","68.59","9.81e-1","2.38e-1","3.45e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 6","8.00%","2","25","7","5763","2.88e-2","8.90e-2","65.86","9.98e-1","8.90e-2","3.74e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 5","8.00%","2","25","7","5763","2.88e-2","8.90e-2","65.86","9.98e-1","8.90e-2","3.74e-4"
"UP_KW_PTM","Gamma-carboxyglutamic acid","8.00%","2","23","5","3694","2.94e-2","1.37e-1","64.24","3.22e-1","1.37e-1","3.67e-4"
"INTERPRO","PHM/PNGase_F_dom_sf","8.00%","2","25","8","6002","3.16e-2","2.47e-1","60.02","9.89e-1","2.38e-1","4.59e-4"
"INTERPRO","Cu2_monoox_C","8.00%","2","25","8","6002","3.16e-2","2.47e-1","60.02","9.89e-1","2.38e-1","4.59e-4"
"INTERPRO","Cu2_ascorb_mOase_N","8.00%","2","25","8","6002","3.16e-2","2.47e-1","60.02","9.89e-1","2.38e-1","4.59e-4"
"INTERPRO","Cu2_ascorb_mOase-like_C","8.00%","2","25","8","6002","3.16e-2","2.47e-1","60.02","9.89e-1","2.38e-1","4.59e-4"
"INTERPRO","LDLR-related","8.00%","2","25","8","6002","3.16e-2","2.47e-1","60.02","9.89e-1","2.38e-1","4.59e-4"
"INTERPRO","Cu2_ascorb_mOase_N_sf","8.00%","2","25","8","6002","3.16e-2","2.47e-1","60.02","9.89e-1","2.38e-1","4.59e-4"
"INTERPRO","C-type_lectin/snaclec_domain","8.00%","2","25","8","6002","3.16e-2","2.47e-1","60.02","9.89e-1","2.38e-1","4.59e-4"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 8","8.00%","2","25","8","5763","3.29e-2","9.45e-2","57.63","9.99e-1","9.45e-2","4.98e-4"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 9","8.00%","2","25","8","5763","3.29e-2","9.45e-2","57.63","9.99e-1","9.45e-2","4.98e-4"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 10","8.00%","2","25","8","5763","3.29e-2","9.45e-2","57.63","9.99e-1","9.45e-2","4.98e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B","8.00%","2","25","8","5763","3.29e-2","9.45e-2","57.63","9.99e-1","9.45e-2","4.98e-4"
"UP_SEQ_FEATURE","DOMAIN:EGF-like 1; calcium-binding","8.00%","2","25","8","5763","3.29e-2","9.45e-2","57.63","9.99e-1","9.45e-2","4.98e-4"
"INTERPRO","EGF-like_dom","12.00%","3","25","74","6002","3.47e-2","2.58e-1","9.73","9.93e-1","2.49e-1","3.41e-3"
"GOTERM_BP_DIRECT","retinoid metabolic process","8.00%","2","24","9","5659","3.60e-2","2.54e-1","52.40","9.91e-1","2.32e-1","6.09e-4"
"GOTERM_BP_DIRECT","metal ion transport","8.00%","2","24","9","5659","3.60e-2","2.54e-1","52.40","9.91e-1","2.32e-1","6.09e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 2","8.00%","2","25","9","5763","3.69e-2","1.01e-1","51.23","1.00e+0","1.01e-1","6.38e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 1","8.00%","2","25","9","5763","3.69e-2","1.01e-1","51.23","1.00e+0","1.01e-1","6.38e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 4","8.00%","2","25","9","5763","3.69e-2","1.01e-1","51.23","1.00e+0","1.01e-1","6.38e-4"
"UP_SEQ_FEATURE","REPEAT:LDL-receptor class B 3","8.00%","2","25","9","5763","3.69e-2","1.01e-1","51.23","1.00e+0","1.01e-1","6.38e-4"
"SMART","EGF","12.00%","3","15","67","3019","3.72e-2","2.36e-1","9.01","6.27e-1","2.36e-1","3.93e-3"
"INTERPRO","LDLR_classB_rpt","8.00%","2","25","10","6002","3.93e-2","2.77e-1","48.02","9.96e-1","2.67e-1","7.34e-4"
"GOTERM_BP_DIRECT","endocytosis","12.00%","3","24","78","5659","3.94e-2","2.54e-1","9.07","9.94e-1","2.32e-1","4.14e-3"
"GOTERM_BP_DIRECT","positive regulation of neurogenesis","8.00%","2","24","10","5659","3.99e-2","2.54e-1","47.16","9.94e-1","2.32e-1","7.60e-4"
"GOTERM_BP_DIRECT","ventricular septum development","8.00%","2","24","11","5659","4.38e-2","2.65e-1","42.87","9.97e-1","2.42e-1","9.26e-4"
"GOTERM_CC_DIRECT","membrane","44.00%","11","25","1412","5845","4.39e-2","3.51e-1","1.82","8.34e-1","3.34e-1","2.30e-2"
"UP_SEQ_FEATURE","DOMAIN:C-type lectin","8.00%","2","25","11","5763","4.49e-2","1.21e-1","41.91","1.00e+0","1.21e-1","9.70e-4"
"SMART","LY","8.00%","2","15","10","3019","4.55e-2","2.36e-1","40.25","7.02e-1","2.36e-1","1.01e-3"
"INTERPRO","C-type_lectin-like","8.00%","2","25","12","6002","4.70e-2","3.15e-1","40.01","9.99e-1","3.04e-1","1.07e-3"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 7","8.00%","2","25","12","5763","4.89e-2","1.28e-1","38.42","1.00e+0","1.28e-1","1.16e-3"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 6","8.00%","2","25","12","5763","4.89e-2","1.28e-1","38.42","1.00e+0","1.28e-1","1.16e-3"
"GOTERM_BP_DIRECT","aorta development","8.00%","2","24","13","5659","5.16e-2","2.85e-1","36.28","9.99e-1","2.60e-1","1.31e-3"
"GOTERM_BP_DIRECT","forebrain development","8.00%","2","24","13","5659","5.16e-2","2.85e-1","36.28","9.99e-1","2.60e-1","1.31e-3"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 5","8.00%","2","25","13","5763","5.29e-2","1.35e-1","35.46","1.00e+0","1.35e-1","1.37e-3"
"UP_SEQ_FEATURE","DOMAIN:EGF-like 4; calcium-binding","8.00%","2","25","13","5763","5.29e-2","1.35e-1","35.46","1.00e+0","1.35e-1","1.37e-3"
"SMART","CLECT","8.00%","2","15","12","3019","5.43e-2","2.36e-1","33.54","7.66e-1","2.36e-1","1.48e-3"
"UP_KW_MOLECULAR_FUNCTION","Hydrolase","36.00%","9","21","870","3890","5.80e-2","4.29e-1","1.92","7.47e-1","4.29e-1","2.87e-2"
"UP_KW_DOMAIN","EGF-like domain","12.00%","3","23","69","3850","5.81e-2","2.13e-1","7.28","4.82e-1","2.13e-1","7.55e-3"
"INTERPRO","C-type_lectin-like/link_sf","8.00%","2","25","15","6002","5.84e-2","3.58e-1","32.01","1.00e+0","3.45e-1","1.69e-3"
"INTERPRO","TRYPSIN_HIS","8.00%","2","25","15","6002","5.84e-2","3.58e-1","32.01","1.00e+0","3.45e-1","1.69e-3"
"GOTERM_BP_DIRECT","male gonad development","8.00%","2","24","15","5659","5.93e-2","3.14e-1","31.44","1.00e+0","2.87e-1","1.75e-3"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 4","8.00%","2","25","15","5763","6.08e-2","1.54e-1","30.74","1.00e+0","1.54e-1","1.83e-3"
"INTERPRO","Peptidase_S1A","8.00%","2","25","16","6002","6.22e-2","3.64e-1","30.01","1.00e+0","3.51e-1","1.93e-3"
"UP_SEQ_FEATURE","TOPO_DOM:Extracellular","24.00%","6","25","529","5763","6.30e-2","1.57e-1","2.61","1.00e+0","1.57e-1","2.27e-2"
"INTERPRO","Trypsin_dom","8.00%","2","25","17","6002","6.59e-2","3.64e-1","28.24","1.00e+0","3.51e-1","2.18e-3"
"INTERPRO","CTDL_fold","8.00%","2","25","18","6002","6.97e-2","3.64e-1","26.68","1.00e+0","3.51e-1","2.45e-3"
"INTERPRO","Peptidase_S1_PA_chymotrypsin","8.00%","2","25","18","6002","6.97e-2","3.64e-1","26.68","1.00e+0","3.51e-1","2.45e-3"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 3","8.00%","2","25","18","5763","7.25e-2","1.79e-1","25.61","1.00e+0","1.79e-1","2.65e-3"
"INTERPRO","Peptidase_S1_PA","8.00%","2","25","19","6002","7.34e-2","3.70e-1","25.27","1.00e+0","3.57e-1","2.73e-3"
"UP_KW_MOLECULAR_FUNCTION","Carboxypeptidase","8.00%","2","21","15","3890","7.45e-2","4.29e-1","24.70","8.32e-1","4.29e-1","2.79e-3"
"GOTERM_CC_DIRECT","Golgi apparatus","20.00%","5","25","397","5845","7.57e-2","4.20e-1","2.94","9.57e-1","3.99e-1","2.42e-2"
