"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_MF_DIRECT","RNA binding","13.62%","38","256","441","5577","1.83e-4","4.16e-2","1.88","7.99e-2","4.16e-2","9.17e-5"
"UP_KW_LIGAND","Ubiquinone","1.79%","5","101","9","2635","2.13e-4","6.80e-3","14.49","6.78e-3","6.80e-3","8.36e-6"
"UP_KW_MOLECULAR_FUNCTION","RNA-binding","11.11%","31","187","331","3890","3.73e-4","7.08e-3","1.95","2.10e-2","6.95e-3","1.78e-4"
"GOTERM_CC_DIRECT","mitochondrial ribosome","1.79%","5","272","10","5845","7.60e-4","4.35e-2","10.74","1.96e-1","4.29e-2","4.37e-5"
"UP_KW_BIOLOGICAL_PROCESS","Protein biosynthesis","5.02%","14","161","107","3543","8.93e-4","2.26e-2","2.88","6.56e-2","2.26e-2","2.77e-4"
"KEGG_PATHWAY","Purine metabolism","1.43%","4","140","5","2776","1.14e-3","2.37e-1","15.86","4.16e-1","2.36e-1","2.98e-5"
"KEGG_PATHWAY","Biosynthesis of amino acids","1.79%","5","140","11","2776","1.51e-3","2.37e-1","9.01","5.09e-1","2.36e-1","1.10e-4"
"GOTERM_MF_DIRECT","NADH dehydrogenase (ubiquinone) activity","1.43%","4","256","6","5577","1.70e-3","2.58e-1","14.52","5.39e-1","2.58e-1","6.05e-5"
"INTERPRO","ExoRNase_PH_dom2","1.43%","4","279","6","6002","1.77e-3","6.71e-1","14.34","7.96e-1","6.71e-1","6.37e-5"
"GOTERM_BP_DIRECT","translation","4.66%","13","264","99","5659","1.97e-3","8.38e-1","2.81","8.29e-1","8.38e-1","6.23e-4"
"UP_SEQ_FEATURE","DOMAIN:Exoribonuclease phosphorolytic","1.43%","4","260","7","5763","2.74e-3","1.00e+0","12.67","9.33e-1","1.00e+0","1.27e-4"
"INTERPRO","ExoRNase_PH_dom2_sf","1.43%","4","279","7","6002","2.99e-3","6.71e-1","12.29","9.32e-1","6.71e-1","1.43e-4"
"INTERPRO","PNPase/RNase_PH_dom_sf","1.43%","4","279","7","6002","2.99e-3","6.71e-1","12.29","9.32e-1","6.71e-1","1.43e-4"
"INTERPRO","ExoRNase_PH_dom1","1.43%","4","279","7","6002","2.99e-3","6.71e-1","12.29","9.32e-1","6.71e-1","1.43e-4"
"UP_KW_CELLULAR_COMPONENT","Nucleus","37.63%","105","240","1841","5258","3.30e-3","3.63e-2","1.25","1.03e-1","3.52e-2","2.56e-3"
"SMART","H3","1.08%","3","108","3","3019","3.65e-3","3.83e-1","27.95","3.19e-1","3.83e-1","4.46e-5"
"GOTERM_BP_DIRECT","translational initiation","2.51%","7","264","33","5659","3.65e-3","8.38e-1","4.55","9.62e-1","8.38e-1","6.67e-4"
"KEGG_PATHWAY","Carbon metabolism","1.79%","5","140","14","2776","4.07e-3","4.79e-1","7.08","8.53e-1","4.78e-1","4.21e-4"
"GOTERM_CC_DIRECT","respiratory chain complex I","1.79%","5","272","15","5845","4.11e-3","1.71e-1","7.16","6.92e-1","1.69e-1","4.30e-4"
"GOTERM_CC_DIRECT","mitochondrial matrix","7.53%","21","272","228","5845","4.18e-3","1.71e-1","1.98","6.98e-1","1.69e-1","1.98e-3"
"GOTERM_BP_DIRECT","nuclear mRNA surveillance","1.43%","4","264","8","5659","4.67e-3","8.38e-1","10.72","9.85e-1","8.38e-1","2.79e-4"
"GOTERM_BP_DIRECT","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1.43%","4","264","8","5659","4.67e-3","8.38e-1","10.72","9.85e-1","8.38e-1","2.79e-4"
"GOTERM_MF_DIRECT","UFM1 conjugating enzyme activity","1.08%","3","256","3","5577","6.06e-3","5.50e-1","21.79","9.37e-1","5.50e-1","9.56e-5"
"GOTERM_MF_DIRECT","deNEDDylase activity","1.08%","3","256","3","5577","6.06e-3","5.50e-1","21.79","9.37e-1","5.50e-1","9.56e-5"
"INTERPRO","Ufc1","1.08%","3","279","3","6002","6.22e-3","9.29e-1","21.51","9.96e-1","9.29e-1","9.94e-5"
"INTERPRO","Histone_H3/CENP-A","1.08%","3","279","3","6002","6.22e-3","9.29e-1","21.51","9.96e-1","9.29e-1","9.94e-5"
"GOTERM_BP_DIRECT","mitochondrial electron transport, NADH to ubiquinone","1.43%","4","264","9","5659","6.77e-3","1.00e+0","9.53","9.98e-1","1.00e+0","4.84e-4"
"KEGG_PATHWAY","Central carbon metabolism in cancer","1.08%","3","140","3","2776","7.22e-3","6.81e-1","19.83","9.67e-1","6.79e-1","1.26e-4"
"GOTERM_CC_DIRECT","ribosome","3.58%","10","272","76","5845","8.08e-3","2.89e-1","2.83","9.02e-1","2.85e-1","2.53e-3"
"PIR_SUPERFAMILY","DUF1782","1.08%","3","47","3","833","8.64e-3","3.72e-1","17.72","3.12e-1","3.72e-1","1.69e-4"
"GOTERM_MF_DIRECT","mRNA binding","4.66%","13","256","123","5577","1.01e-2","7.63e-1","2.30","9.90e-1","7.63e-1","3.97e-3"
"KEGG_PATHWAY","Parkinson disease","1.43%","4","140","10","2776","1.14e-2","7.65e-1","7.93","9.95e-1","7.64e-1","1.03e-3"
"KEGG_PATHWAY","Prion disease","1.43%","4","140","10","2776","1.14e-2","7.65e-1","7.93","9.95e-1","7.64e-1","1.03e-3"
"INTERPRO","Ribosomal_Su5_D2-typ_SF","2.15%","6","279","31","6002","1.30e-2","1.00e+0","4.16","1.00e+0","1.00e+0","2.63e-3"
"UP_SEQ_FEATURE","TOPO_DOM:Mitochondrial intermembrane","2.51%","7","260","44","5763","1.31e-2","1.00e+0","3.53","1.00e+0","1.00e+0","3.21e-3"
"UP_KW_CELLULAR_COMPONENT","Exosome","1.43%","4","240","12","5258","1.50e-2","1.24e-1","7.30","3.94e-1","1.20e-1","1.57e-3"
"KEGG_PATHWAY","Oxidative phosphorylation","1.43%","4","140","11","2776","1.51e-2","7.70e-1","7.21","9.99e-1","7.68e-1","1.55e-3"
"KEGG_PATHWAY","Ribosome","1.79%","5","140","20","2776","1.56e-2","7.70e-1","4.96","9.99e-1","7.68e-1","2.55e-3"
"UP_SEQ_FEATURE","MOTIF:DEAD box","1.79%","5","260","23","5763","1.80e-2","1.00e+0","4.82","1.00e+0","1.00e+0","3.10e-3"
"GOTERM_BP_DIRECT","L-serine metabolic process","1.08%","3","264","5","5659","1.96e-2","1.00e+0","12.86","1.00e+0","1.00e+0","9.36e-4"
"GOTERM_CC_DIRECT","exosome (RNase complex)","1.43%","4","272","13","5845","1.99e-2","6.34e-1","6.61","9.97e-1","6.25e-1","2.35e-3"
"GOTERM_BP_DIRECT","mitochondrial respiratory chain complex I assembly","1.79%","5","264","23","5659","2.01e-2","1.00e+0","4.66","1.00e+0","1.00e+0","3.58e-3"
"UP_KW_MOLECULAR_FUNCTION","Initiation factor","2.15%","6","187","34","3890","2.13e-2","3.04e-1","3.67","7.07e-1","2.98e-1","4.96e-3"
"KEGG_PATHWAY","Cushing syndrome","1.08%","3","140","5","2776","2.25e-2","7.70e-1","11.90","1.00e+0","7.68e-1","1.17e-3"
"KEGG_PATHWAY","Glycine, serine and threonine metabolism","1.08%","3","140","5","2776","2.25e-2","7.70e-1","11.90","1.00e+0","7.68e-1","1.17e-3"
"GOTERM_MF_DIRECT","S-adenosyl-L-methionine binding","1.43%","4","256","14","5577","2.36e-2","1.00e+0","6.22","1.00e+0","1.00e+0","3.01e-3"
"GOTERM_BP_DIRECT","biological_process","4.30%","12","264","122","5659","2.57e-2","1.00e+0","2.11","1.00e+0","1.00e+0","1.10e-2"
"INTERPRO","WD40_repeat_CS","3.23%","9","279","78","6002","2.71e-2","1.00e+0","2.48","1.00e+0","1.00e+0","9.72e-3"
"GOTERM_BP_DIRECT","mitochondrial translational elongation","1.08%","3","264","6","5659","2.85e-2","1.00e+0","10.72","1.00e+0","1.00e+0","1.81e-3"
"KEGG_PATHWAY","Alzheimer disease","1.43%","4","140","14","2776","2.98e-2","7.70e-1","5.67","1.00e+0","7.68e-1","4.18e-3"
"KEGG_PATHWAY","Chemical carcinogenesis - reactive oxygen species","1.43%","4","140","14","2776","2.98e-2","7.70e-1","5.67","1.00e+0","7.68e-1","4.18e-3"
"GOTERM_BP_DIRECT","ribosomal small subunit biogenesis","2.15%","6","264","38","5659","2.99e-2","1.00e+0","3.38","1.00e+0","1.00e+0","7.63e-3"
"GOTERM_MF_DIRECT","translation initiation factor activity","2.15%","6","256","39","5577","3.10e-2","1.00e+0","3.35","1.00e+0","1.00e+0","8.03e-3"
"UP_KW_BIOLOGICAL_PROCESS","rRNA processing","2.87%","8","161","68","3543","3.22e-2","6.11e-1","2.59","9.17e-1","6.11e-1","1.10e-2"
"KEGG_PATHWAY","One carbon pool by folate","1.08%","3","140","6","2776","3.27e-2","7.70e-1","9.91","1.00e+0","7.68e-1","2.24e-3"
"KEGG_PATHWAY","Pentose phosphate pathway","1.08%","3","140","6","2776","3.27e-2","7.70e-1","9.91","1.00e+0","7.68e-1","2.24e-3"
"KEGG_PATHWAY","Adrenergic signaling in cardiomyocytes","1.08%","3","140","6","2776","3.27e-2","7.70e-1","9.91","1.00e+0","7.68e-1","2.24e-3"
"KEGG_PATHWAY","Glucagon signaling pathway","1.08%","3","140","6","2776","3.27e-2","7.70e-1","9.91","1.00e+0","7.68e-1","2.24e-3"
"KEGG_PATHWAY","Oxidative phosphorylation","1.08%","3","140","6","2776","3.27e-2","7.70e-1","9.91","1.00e+0","7.68e-1","2.24e-3"
"KEGG_PATHWAY","Biosynthesis of amino acids","1.08%","3","140","6","2776","3.27e-2","7.70e-1","9.91","1.00e+0","7.68e-1","2.24e-3"
"KEGG_PATHWAY","Non-alcoholic fatty liver disease","1.08%","3","140","6","2776","3.27e-2","7.70e-1","9.91","1.00e+0","7.68e-1","2.24e-3"
"GOTERM_CC_DIRECT","precatalytic spliceosome","1.79%","5","272","27","5845","3.42e-2","9.78e-1","3.98","1.00e+0","9.65e-1","7.31e-3"
"GOTERM_BP_DIRECT","mRNA catabolic process","1.43%","4","264","16","5659","3.55e-2","1.00e+0","5.36","1.00e+0","1.00e+0","5.40e-3"
"GOTERM_MF_DIRECT","ribosome binding","1.79%","5","256","28","5577","3.68e-2","1.00e+0","3.89","1.00e+0","1.00e+0","8.08e-3"
"GOTERM_MF_DIRECT","histone H3R26 methyltransferase activity","1.08%","3","256","7","5577","3.76e-2","1.00e+0","9.34","1.00e+0","1.00e+0","2.92e-3"
"GOTERM_MF_DIRECT","histone H3K37 methyltransferase activity","1.08%","3","256","7","5577","3.76e-2","1.00e+0","9.34","1.00e+0","1.00e+0","2.92e-3"
"GOTERM_MF_DIRECT","histone H3R17 methyltransferase activity","1.08%","3","256","7","5577","3.76e-2","1.00e+0","9.34","1.00e+0","1.00e+0","2.92e-3"
"GOTERM_MF_DIRECT","histone H3R8 methyltransferase activity","1.08%","3","256","7","5577","3.76e-2","1.00e+0","9.34","1.00e+0","1.00e+0","2.92e-3"
"GOTERM_MF_DIRECT","histone H3R2 methyltransferase activity","1.08%","3","256","7","5577","3.76e-2","1.00e+0","9.34","1.00e+0","1.00e+0","2.92e-3"
"GOTERM_BP_DIRECT","multi-pass transmembrane protein insertion into ER membrane","1.08%","3","264","7","5659","3.87e-2","1.00e+0","9.19","1.00e+0","1.00e+0","3.05e-3"
"GOTERM_BP_DIRECT","rRNA catabolic process","1.08%","3","264","7","5659","3.87e-2","1.00e+0","9.19","1.00e+0","1.00e+0","3.05e-3"
"KEGG_PATHWAY","Huntington disease","1.43%","4","140","16","2776","4.26e-2","9.56e-1","4.96","1.00e+0","9.54e-1","7.02e-3"
"INTERPRO","UBQ-conjugating_enzyme/RWD","1.79%","5","279","30","6002","4.78e-2","1.00e+0","3.59","1.00e+0","1.00e+0","1.15e-2"
"INTERPRO","RNA-helicase_DEAD-box_CS","1.43%","4","279","18","6002","4.79e-2","1.00e+0","4.78","1.00e+0","1.00e+0","8.34e-3"
"GOTERM_MF_DIRECT","histone H4K12 methyltransferase activity","1.08%","3","256","8","5577","4.86e-2","1.00e+0","8.17","1.00e+0","1.00e+0","4.51e-3"
"GOTERM_MF_DIRECT","histone H3K56 methyltransferase activity","1.08%","3","256","8","5577","4.86e-2","1.00e+0","8.17","1.00e+0","1.00e+0","4.51e-3"
"GOTERM_MF_DIRECT","histone H4R3 methyltransferase activity","1.08%","3","256","8","5577","4.86e-2","1.00e+0","8.17","1.00e+0","1.00e+0","4.51e-3"
"GOTERM_MF_DIRECT","histone H2AQ104 methyltransferase activity","1.08%","3","256","8","5577","4.86e-2","1.00e+0","8.17","1.00e+0","1.00e+0","4.51e-3"
"INTERPRO","EFG_V-like","1.08%","3","279","8","6002","4.98e-2","1.00e+0","8.07","1.00e+0","1.00e+0","4.67e-3"
"INTERPRO","EFG_III/V","1.08%","3","279","8","6002","4.98e-2","1.00e+0","8.07","1.00e+0","1.00e+0","4.67e-3"
"KEGG_PATHWAY","Thermogenesis","1.43%","4","140","17","2776","4.99e-2","1.00e+0","4.67","1.00e+0","1.00e+0","8.82e-3"
"GOTERM_BP_DIRECT","Golgi to endosome transport","1.08%","3","264","8","5659","5.01e-2","1.00e+0","8.04","1.00e+0","1.00e+0","4.72e-3"
"GOTERM_BP_DIRECT","U4 snRNA 3'-end processing","1.08%","3","264","8","5659","5.01e-2","1.00e+0","8.04","1.00e+0","1.00e+0","4.72e-3"
"GOTERM_BP_DIRECT","adult behavior","1.08%","3","264","8","5659","5.01e-2","1.00e+0","8.04","1.00e+0","1.00e+0","4.72e-3"
"GOTERM_BP_DIRECT","proton motive force-driven mitochondrial ATP synthesis","1.08%","3","264","8","5659","5.01e-2","1.00e+0","8.04","1.00e+0","1.00e+0","4.72e-3"
"GOTERM_BP_DIRECT","ribosomal small subunit assembly","1.08%","3","264","8","5659","5.01e-2","1.00e+0","8.04","1.00e+0","1.00e+0","4.72e-3"
"UP_KW_DOMAIN","WD repeat","4.30%","12","156","159","3850","5.37e-2","5.37e-1","1.86","6.68e-1","5.37e-1","2.63e-2"
"KEGG_PATHWAY","Diabetic cardiomyopathy","1.08%","3","140","8","2776","5.72e-2","1.00e+0","7.44","1.00e+0","1.00e+0","5.83e-3"
"UP_SEQ_FEATURE","TOPO_DOM:Mitochondrial matrix","1.79%","5","260","33","5763","5.87e-2","1.00e+0","3.36","1.00e+0","1.00e+0","1.51e-2"
"UP_KW_PTM","Citrullination","1.08%","3","150","10","3694","5.88e-2","4.41e-1","7.39","5.72e-1","4.41e-1","6.38e-3"
"GOTERM_MF_DIRECT","tRNA binding","2.15%","6","256","47","5577","6.18e-2","1.00e+0","2.78","1.00e+0","1.00e+0","1.95e-2"
"GOTERM_CC_DIRECT","90S preribosome","1.08%","3","272","9","5845","6.22e-2","1.00e+0","7.16","1.00e+0","9.89e-1","6.79e-3"
"GOTERM_BP_DIRECT","cellular response to hypoxia","1.79%","5","264","33","5659","6.48e-2","1.00e+0","3.25","1.00e+0","1.00e+0","1.73e-2"
"UP_KW_CELLULAR_COMPONENT","Centromere","2.15%","6","240","48","5258","6.51e-2","3.65e-1","2.74","8.92e-1","3.54e-1","2.09e-2"
"KEGG_PATHWAY","Pathways of neurodegeneration - multiple diseases","1.43%","4","140","19","2776","6.61e-2","1.00e+0","4.17","1.00e+0","1.00e+0","1.33e-2"
"KEGG_PATHWAY","Prion disease","1.43%","4","140","19","2776","6.61e-2","1.00e+0","4.17","1.00e+0","1.00e+0","1.33e-2"
"UP_KW_CELLULAR_COMPONENT","Kinetochore","1.79%","5","240","34","5258","6.64e-2","3.65e-1","3.22","8.96e-1","3.54e-1","1.79e-2"
"GOTERM_MF_DIRECT","molecular_function","5.73%","16","256","215","5577","6.80e-2","1.00e+0","1.62","1.00e+0","1.00e+0","3.75e-2"
"GOTERM_CC_DIRECT","nuclear pore","1.79%","5","272","34","5845","7.04e-2","1.00e+0","3.16","1.00e+0","9.89e-1","1.93e-2"
"GOTERM_MF_DIRECT","proton-transporting ATP synthase activity, rotational mechanism","1.08%","3","256","10","5577","7.35e-2","1.00e+0","6.54","1.00e+0","1.00e+0","9.02e-3"
"INTERPRO","G-protein_beta_WD-40_rep","2.15%","6","279","49","6002","7.47e-2","1.00e+0","2.63","1.00e+0","1.00e+0","2.49e-2"
"GOTERM_CC_DIRECT","proton-transporting ATP synthase complex","1.08%","3","272","10","5845","7.54e-2","1.00e+0","6.45","1.00e+0","9.89e-1","9.37e-3"
"GOTERM_CC_DIRECT","nuclear pore outer ring","1.08%","3","272","10","5845","7.54e-2","1.00e+0","6.45","1.00e+0","9.89e-1","9.37e-3"
"GOTERM_BP_DIRECT","protein sumoylation","1.08%","3","264","10","5659","7.57e-2","1.00e+0","6.43","1.00e+0","1.00e+0","9.43e-3"
"SMART","WD40","3.58%","10","108","148","3019","7.64e-2","1.00e+0","1.89","1.00e+0","1.00e+0","3.68e-2"
"UP_KW_BIOLOGICAL_PROCESS","mRNA transport","2.15%","6","161","51","3543","7.80e-2","1.00e+0","2.59","9.98e-1","1.00e+0","2.66e-2"
"GOTERM_CC_DIRECT","catalytic step 2 spliceosome","2.15%","6","272","50","5845","8.03e-2","1.00e+0","2.58","1.00e+0","9.89e-1","2.74e-2"
"KEGG_PATHWAY","Metabolic pathways","3.23%","9","140","91","2776","8.25e-2","1.00e+0","1.96","1.00e+0","1.00e+0","3.76e-2"
"UP_KW_BIOLOGICAL_PROCESS","Ribosome biogenesis","2.51%","7","161","68","3543","8.45e-2","1.00e+0","2.27","9.99e-1","1.00e+0","3.31e-2"
"COG_ONTOLOGY","Translation, ribosomal structure and biogenesis","1.43%","4","21","40","751","8.50e-2","8.50e-1","3.58","5.89e-1","8.50e-1","2.14e-2"
"UP_SEQ_FEATURE","REPEAT:WD 3","4.30%","12","260","154","5763","8.53e-2","1.00e+0","1.73","1.00e+0","1.00e+0","4.47e-2"
"KEGG_PATHWAY","Nucleocytoplasmic transport","1.08%","3","140","10","2776","8.61e-2","1.00e+0","5.95","1.00e+0","1.00e+0","1.16e-2"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 37","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 43","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 53","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","REGION:Binding of phosphoribosylpyrophosphate","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 46","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 39","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 34","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","MUTAGEN:C->A: Reduced heme content and cystathionine beta-synthase activity.","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 28","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 33","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","MUTAGEN:C->S: Reduced heme content and cystathionine beta-synthase activity.","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 30","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 52","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 32","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 26","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 47","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 48","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 41","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 51","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 25","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 29","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 45","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 38","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 36","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 50","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 22","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 49","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 44","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 23","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 35","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 31","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 40","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 27","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 42","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Ig-like 24","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"UP_SEQ_FEATURE","DOMAIN:Translation initiation factor beta propellor-like","0.72%","2","260","2","5763","8.79e-2","1.00e+0","22.17","1.00e+0","1.00e+0","2.03e-3"
"INTERPRO","G_TR_CS","1.08%","3","279","11","6002","8.92e-2","1.00e+0","5.87","1.00e+0","1.00e+0","1.24e-2"
"GOTERM_MF_DIRECT","carbon monoxide binding","0.72%","2","256","2","5577","8.94e-2","1.00e+0","21.79","1.00e+0","1.00e+0","2.10e-3"
"GOTERM_MF_DIRECT","voltage-gated calcium channel activity involved in AV node cell action potential","0.72%","2","256","2","5577","8.94e-2","1.00e+0","21.79","1.00e+0","1.00e+0","2.10e-3"
"GOTERM_MF_DIRECT","nitric oxide binding","0.72%","2","256","2","5577","8.94e-2","1.00e+0","21.79","1.00e+0","1.00e+0","2.10e-3"
