Sample	Top over-represented sequence	Sum of remaining over-represented sequences
5010_34_S34_L003_R1_001	0.1421423687930017	0.44485996285512186
5010_34_S34_L003_R2_001	0.2057849750973125	0.39687402076830336
5010_35_S35_L003_R1_001	0.12996162851867296	0.5478100576775237
5010_35_S35_L003_R2_001	0.22632103493410155	0.6447029665838291
5010_36_S36_L003_R1_001	0.17774392179267443	0.8658238626465231
5010_36_S36_L003_R2_001	0.3146673577869641	1.6691533633168811
5010_37_S37_L003_R1_001	0.1224715605999225	0.20485978465733284
5010_37_S37_L003_R2_001	0.2199482261184616	0.5299842587944426
5010_38_S38_L003_R1_001	0.1344736724636826	0.3550489995019974
5010_38_S38_L003_R2_001	0.19912266841971205	0.626917738512351
5010_39_S39_L003_R1_001	0.2536864774701543	1.0856598241786217
5010_39_S39_L003_R2_001	0.18578481625091914	0.3893561654084029
5010_3_S3_L003_R1_001	0.21838344069136958	0.7385224998453404
5010_3_S3_L003_R2_001	0.24695946411933478	0.27484257798475176
5010_40_S40_L003_R1_001	0.28607608985283656	1.234891088455541
5010_40_S40_L003_R2_001	0.21987578819702916	0.5070697142868569
5010_41_S41_L003_R1_001	0.20882889874851066	0.8952208383217787
5010_41_S41_L003_R2_001	0.2684835910835626	0.4059739836843335
5010_42_S42_L003_R1_001	0.25310856291342804	0.9835700551104871
5010_42_S42_L003_R2_001	0.18717206886562995	0.43777397809093455
5010_43_S43_L003_R1_001	0.2233934229279538	0.8102131216337184
5010_43_S43_L003_R2_001	0.20219467360949284	0.59153246210494
5010_44_S44_L003_R1_001	0.2683676131593427	1.4687281287460172
5010_44_S44_L003_R2_001	0.1844019516828301	0.7184833203550383
5010_45_S45_L003_R1_001	0.2547729756369324	1.0782318026955797
5010_45_S45_L003_R2_001	0.27148642567871606	0.3031991257579978
5010_46_S46_L003_R1_001	0.19366049985915557	0.6489077064133075
5010_46_S46_L003_R2_001	0.26506841293995886	0.5268033274007883
5010_47_S47_L003_R1_001	0.21060634786793847	0.8318904420034616
5010_47_S47_L003_R2_001	0.218758799683585	0.6890855869283974
5010_48_S48_L003_R1_001	0.19047499877255078	0.8302185041009597
5010_48_S48_L003_R2_001	0.16297455448361556	0.4192143166791986
5010_49_S49_L003_R1_001	0.32113562611935936	1.2982721050346526
5010_49_S49_L003_R2_001	0.15992200643012275	0.3851553480602773
5010_4_S4_L003_R1_001	0.1486027298022606	0.26422195070453647
5010_4_S4_L003_R2_001	0.2717964264035703	0.5408514985621464
5010_50_S50_L003_R1_001	0.3328042719914254	1.3531629811283192
5010_50_S50_L003_R2_001	0.2791845504363652	0.5938149438548159
5010_51_S51_L003_R1_001	0.20974762595357782	1.1153395607821226
5010_51_S51_L003_R2_001	0.2222836751226343	0.8016410774624168
5010_52_S52_L003_R1_001	0.3491411642744566	0.9959797385565827
5010_52_S52_L003_R2_001	0.1986363138332392	0.7064808805805359
5010_53_S53_L003_R1_001	0.21682573119018805	0.6487208906476973
5010_53_S53_L003_R2_001	0.22458335227240447	0.4149905588730496
5010_54_S54_L003_R1_001	0.17396532238839682	0.5186521616056674
5010_54_S54_L003_R2_001	0.21942243543198234	0.46948568283837766
5010_55_S55_L003_R1_001	0.2927187755001113	0.9795643035533246
5010_55_S55_L003_R2_001	0.1891822655226132	0.3575935313172276
5010_56_S56_L003_R1_001	0.1755009431955219	0.4060806465560446
5010_56_S56_L003_R2_001	0.1578636658528685	0.4079558403991492
5010_57_S57_L003_R1_001	0.18332474222065043	0.7038914305981145
5010_57_S57_L003_R2_001	0.22137235643635672	0.4000093079487283
5010_58_S58_L003_R1_001	0.18358578940405448	0.7313204416743699
5010_58_S58_L003_R2_001	0.20221043470591513	0.4757830670862965
5010_59_S59_L003_R1_001	0.1422882300297902	0.1219969200379227
5010_59_S59_L003_R2_001	0.18409387678082265	0.4389349923407948
5010_5_S5_L003_R1_001	0.2161423138557145	0.9209639508991484
5010_5_S5_L003_R2_001	0.2606590298509312	0.4246674284393262
5010_60_S60_L003_R1_001	0.26052292982028125	1.6233531334800912
5010_60_S60_L003_R2_001	0.22971034122770168	0.8645056987342539
5010_61_S61_L003_R1_001	0.10515987176853726	0.0
5010_61_S61_L003_R2_001	0.27060746488859516	0.7677545094749096
5010_62_S62_L003_R1_001	0.18874756155471925	0.774382616539953
5010_62_S62_L003_R2_001	0.2324870539669787	0.3647386840047848
5010_63_S63_L003_R1_001	0.18718147743300753	0.7216484462913967
5010_63_S63_L003_R2_001	0.21615489336571972	0.5224021873012691
5010_6_S6_L003_R1_001	0.25729385397616666	0.9521480277547238
5010_6_S6_L003_R2_001	0.20132453654302823	0.14407246530532397
5010_7_S7_L003_R1_001	0.19782480336235	0.8622298991165644
5010_7_S7_L003_R2_001	0.20434239968388276	0.20734414251899072
5010_8_S8_L003_R1_001	0.18805438222597026	0.4454684719531854
5010_8_S8_L003_R2_001	0.31851039124889013	0.3667703750568466
5010_9_S9_L003_R1_001	0.17984600551190322	0.5229292015764976
5010_9_S9_L003_R2_001	0.23314734429944572	0.4254425989673897
5329_10_S73_L004_R1_001	0.17279073100685272	0.6368535470933828
5329_10_S73_L004_R2_001	0.28501396156264874	0.5246122399243083
5329_11_S74_L004_R1_001	0.0	0.0
5329_11_S74_L004_R2_001	0.309354239607123	0.9349204532533273
5329_12_S75_L004_R1_001	0.2506588918094578	1.053016282776277
5329_12_S75_L004_R2_001	0.2521661442794177	0.49185135620452664
5329_13_S76_L004_R1_001	0.19173665101480883	0.7913657223986613
5329_13_S76_L004_R2_001	0.17207652404345955	0.4190082565427442
5329_14_S77_L004_R1_001	0.3447493788368509	1.194425396462834
5329_14_S77_L004_R2_001	0.22152493435906917	0.40831990027191967
5329_15_S78_L004_R1_001	0.14783723918336159	0.683240817126794
5329_15_S78_L004_R2_001	0.21240255889159887	0.403204723180577
5329_16_S79_L004_R1_001	0.14566638020424724	0.45189606612403554
5329_16_S79_L004_R2_001	0.20574191607370865	0.4636060772258539
5329_17_S80_L004_R1_001	0.19875936928331916	0.6141323229718052
5329_17_S80_L004_R2_001	0.24560286715008786	0.42850863487041047
5329_18_S81_L004_R1_001	0.2356211263202836	1.1239408652836955
5329_18_S81_L004_R2_001	0.3199764766729149	0.30633082125845684
5329_19_S82_L004_R1_001	0.23613695316452352	1.1665473115788838
5329_19_S82_L004_R2_001	0.21875203117414738	0.3304195969417581
5329_1_S64_L004_R1_001	0.3091661226471375	1.9271781961894368
5329_1_S64_L004_R2_001	0.32398164641578137	0.24544816487008397
5329_20_S83_L004_R1_001	0.2375752057756987	0.944081368536554
5329_20_S83_L004_R2_001	0.27963903662076645	0.2901936172151131
5329_21_S84_L004_R1_001	0.11720922917812214	0.21983992292359877
5329_21_S84_L004_R2_001	0.31293075609650495	0.30160002742795683
5329_22_S85_L004_R1_001	0.16895291094260576	0.7478873902958009
5329_22_S85_L004_R2_001	0.2776416156619147	0.4106951431824162
5329_23_S86_L004_R1_001	0.20778798649507182	0.9016640994978806
5329_23_S86_L004_R2_001	0.23539337371654961	0.35533515477407135
5329_24_S87_L004_R1_001	0.10174870100347767	0.0
5329_24_S87_L004_R2_001	0.23601913561208063	0.5013289979875829
5329_25_S88_L004_R1_001	0.2020358045752775	0.8737238276492023
5329_25_S88_L004_R2_001	0.23509365648753527	0.34332719588785393
5329_26_S89_L004_R1_001	0.1131976536593991	0.0
5329_26_S89_L004_R2_001	0.22759429852873803	0.4159294273358234
5329_27_S90_L004_R1_001	0.17113730464259547	0.6716134507671843
5329_27_S90_L004_R2_001	0.21465270116189428	0.3349304853394387
5329_28_S91_L004_R1_001	0.24893039994068464	1.013271086171473
5329_28_S91_L004_R2_001	0.20165769958536273	0.4668124553056616
5329_29_S92_L004_R1_001	0.14947990231962227	0.6180224319741869
5329_29_S92_L004_R2_001	0.22624378792061314	0.47526394881054546
5329_2_S65_L004_R1_001	0.1576092363741752	0.557238479907211
5329_2_S65_L004_R2_001	0.358370578073517	0.43068994658252757
5329_30_S93_L004_R1_001	0.34850522745470874	1.794456677426508
5329_30_S93_L004_R2_001	0.16329927098644165	0.5630085643219758
5329_31_S94_L004_R1_001	0.18329466088359075	0.6157966322669965
5329_31_S94_L004_R2_001	0.20221024668347606	0.3550249964987724
5329_32_S95_L004_R1_001	0.1921904076877637	0.7852737557194676
5329_32_S95_L004_R2_001	0.2172533814031466	0.49417846262085624
5329_33_S96_L004_R1_001	0.23611883410759202	0.9743899011833516
5329_33_S96_L004_R2_001	0.28574613014417655	0.6950960146726086
5329_34_S97_L004_R1_001	0.1388668653243721	0.4349719774772145
5329_34_S97_L004_R2_001	0.2028513073812378	0.295432855350744
5329_35_S98_L004_R1_001	0.1297156289268736	0.4477821574974227
5329_35_S98_L004_R2_001	0.22756054637023737	0.646969469802815
5329_36_S99_L004_R1_001	0.17763352061227508	0.8623688660570833
5329_36_S99_L004_R2_001	0.32043419066455775	1.6655382396131462
5329_37_S100_L004_R1_001	0.12020840264921788	0.20570036817916942
5329_37_S100_L004_R2_001	0.22094554841098432	0.534720301992789
5329_38_S101_L004_R1_001	0.13856117416978786	0.2579104412656706
5329_38_S101_L004_R2_001	0.19791375966620156	0.6235851237736199
5329_39_S102_L004_R1_001	0.2523745508058787	1.0859938985280722
5329_39_S102_L004_R2_001	0.18686694324405392	0.38246163976700287
5329_3_S66_L004_R1_001	0.21469029329390044	0.7343181445952677
5329_3_S66_L004_R2_001	0.24598363893123545	0.28038626606090067
5329_40_S103_L004_R1_001	0.2792076574263259	1.2209236346526393
5329_40_S103_L004_R2_001	0.22024282838363987	0.4980004670114381
5329_41_S104_L004_R1_001	0.20375990508597505	0.888582882935028
5329_41_S104_L004_R2_001	0.26903233843736707	0.3972375556579363
5329_42_S105_L004_R1_001	0.24589057114890933	0.9773815429120535
5329_42_S105_L004_R2_001	0.18961563411061935	0.4331086038362474
5329_43_S106_L004_R1_001	0.21821894474902104	0.7907567112707372
5329_43_S106_L004_R2_001	0.20210756189253157	0.4973399402594506
5329_44_S107_L004_R1_001	0.25969108384721284	1.4553412318232186
5329_44_S107_L004_R2_001	0.1915136895457515	0.7109417712859563
5329_45_S108_L004_R1_001	0.2511679044277163	1.3053359225918424
5329_45_S108_L004_R2_001	0.26096187302804236	0.4375692423048894
5329_46_S109_L004_R1_001	0.18905167509626455	0.6368124616452601
5329_46_S109_L004_R2_001	0.2684102982412741	0.5332344196348873
5329_47_S110_L004_R1_001	0.20489790240123532	0.8176276750770993
5329_47_S110_L004_R2_001	0.2270351825322877	0.6874403736720671
5329_48_S111_L004_R1_001	0.18764786663549365	0.8298624665973078
5329_48_S111_L004_R2_001	0.16330628653535081	0.40906051141487154
5329_49_S112_L004_R1_001	0.3121769049815215	1.2893489611063578
5329_49_S112_L004_R2_001	0.15982268493036847	0.38398748812472006
5329_4_S67_L004_R1_001	0.1480828375254268	0.2606804081245385
5329_4_S67_L004_R2_001	0.27138569342525165	0.5524931558838572
5329_50_S113_L004_R1_001	0.33125745796920025	1.3544117158600644
5329_50_S113_L004_R2_001	0.27944652020652067	0.5923376046507807
5329_51_S114_L004_R1_001	0.2078999879328365	1.099532937838055
5329_51_S114_L004_R2_001	0.23126632156828977	0.593777411638127
5329_52_S115_L004_R1_001	0.3428232057729303	1.0920711376503953
5329_52_S115_L004_R2_001	0.19941651084767675	0.6966451551094494
5329_53_S116_L004_R1_001	0.21644315803493658	0.6504935929300852
5329_53_S116_L004_R2_001	0.2238411331695622	0.31022020515353366
5329_54_S117_L004_R1_001	0.17011299074584368	0.5170432283949038
5329_54_S117_L004_R2_001	0.22038289713015782	0.46596532698087034
5329_55_S118_L004_R1_001	0.2902701987616906	0.9730629271099064
5329_55_S118_L004_R2_001	0.18786042508248937	0.3516515308363104
5329_56_S119_L004_R1_001	0.17055210907499163	0.41137538920944805
5329_56_S119_L004_R2_001	0.15758794369708493	0.39870624710086955
5329_57_S120_L004_R1_001	0.1808985578878519	0.6945798534637075
5329_57_S120_L004_R2_001	0.22248047133271234	0.3880017639672301
5329_58_S121_L004_R1_001	0.1786949200343156	0.6284859311113573
5329_58_S121_L004_R2_001	0.20110794830400666	0.4583910490181441
5329_59_S122_L004_R1_001	0.1389961285531022	0.12060981851628108
5329_59_S122_L004_R2_001	0.18907570378697924	0.4471562533660173
5329_5_S68_L004_R1_001	0.2109956502835982	0.9127487726018696
5329_5_S68_L004_R2_001	0.26049309250282454	0.41246421147706197
5329_60_S123_L004_R1_001	0.2574492164891555	1.6245535722573288
5329_60_S123_L004_R2_001	0.23477198069210922	0.8697822707752562
5329_61_S124_L004_R1_001	0.10407949230360589	0.0
5329_61_S124_L004_R2_001	0.2711037091332085	0.7604900718712375
5329_62_S125_L004_R1_001	0.18672796895809363	0.7669933932287311
5329_62_S125_L004_R2_001	0.23281338439300045	0.2642270066426001
5329_63_S126_L004_R1_001	0.18231832939357367	0.7128338961304759
5329_63_S126_L004_R2_001	0.22297452568974335	0.5329114146226894
5329_6_S69_L004_R1_001	0.2527104182203323	0.9533700964968606
5329_6_S69_L004_R2_001	0.20113406555850719	0.2327242388183098
5329_7_S70_L004_R1_001	0.1968563185871932	0.864599168646407
5329_7_S70_L004_R2_001	0.20698158185227675	0.21325666364254411
5329_8_S71_L004_R1_001	0.18840606516264502	0.4413676543580829
5329_8_S71_L004_R2_001	0.31791463783222296	0.35939107799074343
5329_9_S72_L004_R1_001	0.17295411426838211	0.5103187860560094
5329_9_S72_L004_R2_001	0.2335498753052855	0.32829572899763737
